Date	Split/Skill	Time	CALLSOFFERED	AHT	SLA %	Sch	Needed	Aban Calls	Held Calls
10/01/2025	BlueNet_Medium_AR	01:30:00	45	373	99.0	19	19.0	0	0
10/01/2025	BlueNet_Medium_AR	01:45:00	21	365	99.0	9	9.0	0	0
10/01/2025	BlueNet_Medium_AR	02:00:00	32	411	99.0	15	15.0	0	0
10/01/2025	BlueNet_Medium_AR	02:15:00	17	400	98.5	8	8.0	0	0
10/01/2025	BlueNet_Medium_AR	02:30:00	20	383	97.9	9	9.0	0	0
10/01/2025	BlueNet_Medium_AR	02:45:00	69	340	99.0	26	26.0	0	0
10/01/2025	BlueNet_Medium_AR	03:00:00	64	345	99.0	25	25.0	0	0
10/01/2025	BlueNet_Medium_AR	03:15:00	51	334	99.0	19	19.0	0	0
10/01/2025	BlueNet_Medium_AR	03:30:00	46	366	99.0	19	19.0	0	0
10/01/2025	BlueNet_Medium_AR	03:45:00	70	300	99.0	23	23.0	0	0
10/01/2025	BlueNet_Medium_AR	04:00:00	47	348	99.0	18	18.0	0	0
10/01/2025	BlueNet_Medium_AR	04:15:00	17	352	99.0	7	7.0	0	0
10/01/2025	BlueNet_Medium_AR	04:30:00	63	321	97.5	22	22.0	0	0
10/01/2025	BlueNet_Medium_AR	04:45:00	78	379	99.0	33	33.0	0	0
10/01/2025	BlueNet_Medium_AR	05:00:00	101	331	99.0	37	37.0	0	0
10/01/2025	BlueNet_Medium_AR	05:15:00	41	366	98.9	17	17.0	0	0
10/01/2025	BlueNet_Medium_AR	05:30:00	79	429	99.0	38	38.0	1	0
10/01/2025	BlueNet_Medium_AR	05:45:00	85	319	92.9	30	30.0	0	0
10/01/2025	BlueNet_Medium_AR	06:00:00	65	356	99.0	26	26.0	0	0
10/01/2025	BlueNet_Medium_AR	06:15:00	110	349	99.0	43	43.0	0	0
10/01/2025	BlueNet_Medium_AR	06:30:00	121	344	99.0	46	46.0	1	1
10/01/2025	BlueNet_Medium_AR	06:45:00	100	379	97.5	42	42.0	1	0
10/01/2025	BlueNet_Medium_AR	07:00:00	164	387	95.7	71	71.0	1	0
10/01/2025	BlueNet_Medium_AR	07:15:00	109	379	99.0	46	46.0	0	0
10/01/2025	BlueNet_Medium_AR	07:30:00	110	341	96.9	42	42.0	0	1
10/01/2025	BlueNet_Medium_AR	07:45:00	114	420	99.0	53	53.0	0	0
10/01/2025	BlueNet_Medium_AR	08:00:00	110	315	99.0	38	38.0	1	0
10/01/2025	BlueNet_Medium_AR	08:15:00	120	334	96.4	45	45.0	1	1
10/01/2025	BlueNet_Medium_AR	08:30:00	102	364	99.0	41	41.0	1	0
10/01/2025	BlueNet_Medium_AR	08:45:00	137	362	99.0	55	55.0	1	0
10/01/2025	BlueNet_Medium_AR	09:00:00	147	372	99.0	61	61.0	1	0
10/01/2025	BlueNet_Medium_AR	09:15:00	92	399	94.6	41	41.0	0	0
10/01/2025	BlueNet_Medium_AR	09:30:00	150	357	97.2	60	60.0	1	0
10/01/2025	BlueNet_Medium_AR	09:45:00	156	362	99.0	63	63.0	1	1
10/01/2025	BlueNet_Medium_AR	10:00:00	171	345	97.8	66	66.0	1	1
10/01/2025	BlueNet_Medium_AR	10:15:00	190	374	99.0	79	79.0	1	1
10/01/2025	BlueNet_Medium_AR	10:30:00	184	352	99.0	72	72.0	0	1
10/01/2025	BlueNet_Medium_AR	10:45:00	148	352	99.0	58	58.0	0	1
10/01/2025	BlueNet_Medium_AR	11:00:00	147	373	98.0	61	61.0	1	0
10/01/2025	BlueNet_Medium_AR	11:15:00	181	385	99.0	77	77.0	0	1
10/01/2025	BlueNet_Medium_AR	11:30:00	153	304	97.9	52	52.0	1	0
10/01/2025	BlueNet_Medium_AR	11:45:00	137	369	99.0	56	56.0	1	0
10/01/2025	BlueNet_Medium_AR	12:00:00	228	353	99.0	89	89.0	1	1
10/01/2025	BlueNet_Medium_AR	12:15:00	160	383	99.0	68	68.0	1	1
10/01/2025	BlueNet_Medium_AR	12:30:00	151	353	99.0	59	59.0	1	1
10/01/2025	BlueNet_Medium_AR	12:45:00	111	392	96.4	48	48.0	1	1
10/01/2025	BlueNet_Medium_AR	13:00:00	187	343	99.0	71	71.0	1	1
10/01/2025	BlueNet_Medium_AR	13:15:00	139	304	92.1	47	47.0	1	0
10/01/2025	BlueNet_Medium_AR	13:30:00	163	386	93.8	70	70.0	1	1
10/01/2025	BlueNet_Medium_AR	13:45:00	184	338	96.2	69	69.0	1	0
10/01/2025	BlueNet_Medium_AR	14:00:00	133	320	96.3	47	47.0	1	0
10/01/2025	BlueNet_Medium_AR	14:15:00	157	360	99.0	63	63.0	1	0
10/01/2025	BlueNet_Medium_AR	14:30:00	191	354	99.0	75	75.0	1	0
10/01/2025	BlueNet_Medium_AR	14:45:00	87	380	99.0	37	37.0	0	0
10/01/2025	BlueNet_Medium_AR	15:00:00	125	382	99.0	53	53.0	1	0
10/01/2025	BlueNet_Medium_AR	15:15:00	119	362	99.0	48	48.0	1	0
10/01/2025	BlueNet_Medium_AR	15:30:00	134	337	99.0	50	50.0	0	0
10/01/2025	BlueNet_Medium_AR	15:45:00	133	367	95.9	54	54.0	1	1
10/01/2025	BlueNet_Medium_AR	16:00:00	103	364	99.0	42	42.0	1	0
10/01/2025	BlueNet_Medium_AR	16:15:00	109	374	99.0	45	45.0	1	0
10/01/2025	BlueNet_Medium_AR	16:30:00	102	338	99.0	38	38.0	1	0
10/01/2025	BlueNet_Medium_AR	16:45:00	108	349	97.8	42	42.0	0	0
10/01/2025	BlueNet_Medium_AR	17:00:00	117	372	99.0	48	48.0	0	1
10/01/2025	BlueNet_Medium_AR	17:15:00	130	391	99.0	56	56.0	1	1
10/01/2025	BlueNet_Medium_AR	17:30:00	129	384	97.9	55	55.0	1	0
10/01/2025	BlueNet_Medium_AR	17:45:00	114	362	97.9	46	46.0	1	0
10/01/2025	BlueNet_Medium_AR	18:00:00	70	347	99.0	27	27.0	0	0
10/01/2025	BlueNet_Medium_AR	18:15:00	87	370	99.0	36	36.0	0	0
10/01/2025	BlueNet_Medium_AR	18:30:00	142	332	99.0	52	52.0	1	0
10/01/2025	BlueNet_Medium_AR	18:45:00	103	339	97.0	39	39.0	1	0
10/01/2025	BlueNet_Medium_AR	19:00:00	62	397	98.5	27	27.0	0	0
10/01/2025	BlueNet_Medium_AR	19:15:00	108	370	99.0	44	44.0	0	1
10/01/2025	BlueNet_Medium_AR	19:30:00	54	351	99.0	21	21.0	0	0
10/01/2025	BlueNet_Medium_AR	19:45:00	42	380	97.7	18	18.0	0	0
10/01/2025	BlueNet_Medium_AR	20:00:00	90	392	99.0	39	39.0	0	0
10/01/2025	BlueNet_Medium_AR	20:15:00	17	348	99.0	7	7.0	0	0
10/01/2025	BlueNet_Medium_AR	20:30:00	17	349	99.0	7	7.0	0	0
10/01/2025	BlueNet_Medium_AR	20:45:00	66	346	96.5	25	25.0	1	0
10/01/2025	BlueNet_Medium_AR	21:00:00	40	384	97.9	17	17.0	0	0
10/01/2025	BlueNet_Medium_AR	21:15:00	39	384	97.9	17	17.0	0	0
10/01/2025	BlueNet_Medium_AR	21:30:00	23	394	94.7	10	10.0	0	0
10/01/2025	BlueNet_Medium_AR	21:45:00	24	385	99.0	10	10.0	0	0
10/01/2025	BlueNet_Medium_AR	22:00:00	17	319	96.1	6	6.0	0	0
10/01/2025	BlueNet_Medium_AR	22:15:00	17	367	97.9	7	7.0	0	0
10/01/2025	BlueNet_Medium_AR	22:30:00	17	333	99.0	6	6.0	0	0
10/01/2025	BlueNet_Medium_AR	22:45:00	17	347	97.0	7	7.0	0	0
10/01/2025	BlueNet_Medium_AR	23:00:00	17	364	99.0	7	7.0	0	0
10/01/2025	BlueNet_Medium_AR	23:15:00	17	380	94.9	7	7.0	0	0
10/01/2025	BlueNet_Medium_AR	23:30:00	17	337	99.0	6	6.0	0	0
10/01/2025	BlueNet_Medium_AR	23:45:00	34	301	92.3	11	11.0	0	0
10/01/2025	BlueNet_Install_EN	00:00:00	20	343	99.0	8	8.0	0	0
10/01/2025	BlueNet_Install_EN	00:15:00	16	383	99.0	7	7.0	0	0
10/01/2025	BlueNet_Install_EN	00:30:00	16	355	98.9	6	6.0	0	0
10/01/2025	BlueNet_Install_EN	00:45:00	40	326	91.8	14	14.0	0	0
10/01/2025	BlueNet_Install_EN	01:00:00	52	324	98.4	19	19.0	0	0
10/01/2025	BlueNet_Install_EN	01:15:00	36	375	99.0	15	15.0	0	0
10/01/2025	BlueNet_Install_EN	01:30:00	18	322	94.8	6	6.0	0	0
10/01/2025	BlueNet_Install_EN	01:45:00	50	367	98.9	20	20.0	0	0
10/01/2025	BlueNet_Install_EN	02:00:00	16	371	99.0	7	7.0	0	0
10/01/2025	BlueNet_Install_EN	02:15:00	16	335	95.3	6	6.0	0	0
10/01/2025	BlueNet_Install_EN	02:30:00	16	382	99.0	7	7.0	0	0
10/01/2025	BlueNet_Install_EN	02:45:00	33	317	99.0	12	12.0	0	0
10/01/2025	BlueNet_Install_EN	03:00:00	49	367	99.0	20	20.0	0	0
10/01/2025	BlueNet_Install_EN	03:15:00	36	358	97.1	14	14.0	0	0
10/01/2025	BlueNet_Install_EN	03:30:00	22	357	98.4	9	9.0	0	0
10/01/2025	BlueNet_Install_EN	03:45:00	71	330	95.1	26	26.0	1	0
10/01/2025	BlueNet_Install_EN	04:00:00	46	336	99.0	17	17.0	0	0
10/01/2025	BlueNet_Install_EN	04:15:00	59	400	99.0	26	26.0	1	0
10/01/2025	BlueNet_Install_EN	04:30:00	74	390	95.7	32	32.0	0	0
10/01/2025	BlueNet_Install_EN	04:45:00	66	378	98.7	28	28.0	0	0
10/01/2025	BlueNet_Install_EN	05:00:00	70	383	99.0	30	30.0	0	0
10/01/2025	BlueNet_Install_EN	05:15:00	99	381	99.0	42	42.0	0	0
10/01/2025	BlueNet_Install_EN	05:30:00	82	351	94.3	32	32.0	0	0
10/01/2025	BlueNet_Install_EN	05:45:00	104	361	98.3	42	42.0	1	0
10/01/2025	BlueNet_Install_EN	06:00:00	101	323	99.0	36	36.0	1	1
10/01/2025	BlueNet_Install_EN	06:15:00	141	357	98.3	56	56.0	1	1
10/01/2025	BlueNet_Install_EN	06:30:00	107	389	99.0	46	46.0	1	0
10/01/2025	BlueNet_Install_EN	06:45:00	117	343	96.9	45	45.0	1	0
10/01/2025	BlueNet_Install_EN	07:00:00	133	385	99.0	57	57.0	1	0
10/01/2025	BlueNet_Install_EN	07:15:00	113	362	99.0	45	45.0	1	0
10/01/2025	BlueNet_Install_EN	07:30:00	100	325	97.7	36	36.0	1	0
10/01/2025	BlueNet_Install_EN	07:45:00	109	332	95.9	40	40.0	0	0
10/01/2025	BlueNet_Install_EN	08:00:00	113	382	99.0	48	48.0	1	0
10/01/2025	BlueNet_Install_EN	08:15:00	105	373	95.6	44	44.0	1	0
10/01/2025	BlueNet_Install_EN	08:30:00	140	362	99.0	56	56.0	1	0
10/01/2025	BlueNet_Install_EN	08:45:00	120	353	93.5	47	47.0	0	0
10/01/2025	BlueNet_Install_EN	09:00:00	144	365	99.0	58	58.0	1	0
10/01/2025	BlueNet_Install_EN	09:15:00	138	382	99.0	59	59.0	0	1
10/01/2025	BlueNet_Install_EN	09:30:00	144	396	99.0	63	63.0	0	0
10/01/2025	BlueNet_Install_EN	09:45:00	161	398	99.0	71	71.0	1	0
10/01/2025	BlueNet_Install_EN	10:00:00	137	369	99.0	56	56.0	1	1
10/01/2025	BlueNet_Install_EN	10:15:00	168	355	99.0	66	66.0	1	0
10/01/2025	BlueNet_Install_EN	10:30:00	192	363	98.8	77	77.0	2	1
10/01/2025	BlueNet_Install_EN	10:45:00	165	373	98.4	68	68.0	1	1
10/01/2025	BlueNet_Install_EN	11:00:00	139	372	99.0	57	57.0	1	1
10/01/2025	BlueNet_Install_EN	11:15:00	144	392	98.7	63	63.0	0	0
10/01/2025	BlueNet_Install_EN	11:30:00	154	412	97.9	70	70.0	1	0
10/01/2025	BlueNet_Install_EN	11:45:00	146	354	98.1	57	57.0	1	0
10/01/2025	BlueNet_Install_EN	12:00:00	136	413	99.0	62	62.0	1	1
10/01/2025	BlueNet_Install_EN	12:15:00	164	389	99.0	71	71.0	1	0
10/01/2025	BlueNet_Install_EN	12:30:00	154	357	98.5	61	61.0	1	0
10/01/2025	BlueNet_Install_EN	12:45:00	163	397	92.7	72	72.0	0	1
10/01/2025	BlueNet_Install_EN	13:00:00	186	402	95.3	83	83.0	2	1
10/01/2025	BlueNet_Install_EN	13:15:00	151	348	99.0	58	58.0	1	0
10/01/2025	BlueNet_Install_EN	13:30:00	126	403	93.4	56	56.0	0	0
10/01/2025	BlueNet_Install_EN	13:45:00	143	386	99.0	61	61.0	1	1
10/01/2025	BlueNet_Install_EN	14:00:00	169	419	96.9	79	79.0	1	0
10/01/2025	BlueNet_Install_EN	14:15:00	164	349	99.0	64	64.0	1	1
10/01/2025	BlueNet_Install_EN	14:30:00	158	351	99.0	62	62.0	1	1
10/01/2025	BlueNet_Install_EN	14:45:00	127	309	99.0	44	44.0	1	0
10/01/2025	BlueNet_Install_EN	15:00:00	157	374	98.7	65	65.0	0	1
10/01/2025	BlueNet_Install_EN	15:15:00	159	369	98.6	65	65.0	1	0
10/01/2025	BlueNet_Install_EN	15:30:00	115	345	97.8	44	44.0	1	0
10/01/2025	BlueNet_Install_EN	15:45:00	127	357	99.0	50	50.0	1	1
10/01/2025	BlueNet_Install_EN	16:00:00	173	327	99.0	63	63.0	1	1
10/01/2025	BlueNet_Install_EN	16:15:00	102	389	96.3	44	44.0	0	0
10/01/2025	BlueNet_Install_EN	16:30:00	75	347	99.0	29	29.0	1	0
10/01/2025	BlueNet_Install_EN	16:45:00	144	437	99.0	70	70.0	1	0
10/01/2025	BlueNet_Install_EN	17:00:00	134	355	99.0	53	53.0	1	0
10/01/2025	BlueNet_Install_EN	17:15:00	91	341	99.0	34	34.0	1	0
10/01/2025	BlueNet_Install_EN	17:30:00	95	349	98.9	37	37.0	1	0
10/01/2025	BlueNet_Install_EN	17:45:00	63	324	99.0	23	23.0	0	0
10/01/2025	BlueNet_Install_EN	18:00:00	90	372	99.0	37	37.0	0	0
10/01/2025	BlueNet_Install_EN	18:15:00	111	349	99.0	43	43.0	1	0
10/01/2025	BlueNet_Install_EN	18:30:00	66	388	99.0	28	28.0	1	0
10/01/2025	BlueNet_Install_EN	18:45:00	95	353	99.0	37	37.0	1	0
10/01/2025	BlueNet_Install_EN	19:00:00	81	394	94.0	35	35.0	0	0
10/01/2025	BlueNet_Install_EN	19:15:00	79	378	99.0	33	33.0	0	0
10/01/2025	BlueNet_Install_EN	19:30:00	49	360	99.0	20	20.0	0	0
10/01/2025	BlueNet_Install_EN	19:45:00	48	399	96.2	21	21.0	0	0
10/01/2025	BlueNet_Install_EN	20:00:00	16	383	99.0	7	7.0	0	0
10/01/2025	BlueNet_Install_EN	20:15:00	34	433	98.0	16	16.0	0	0
10/01/2025	BlueNet_Install_EN	20:30:00	72	349	99.0	28	28.0	1	0
10/01/2025	BlueNet_Install_EN	20:45:00	18	361	97.4	7	7.0	0	0
10/01/2025	BlueNet_Install_EN	21:00:00	18	399	99.0	8	8.0	0	0
10/01/2025	BlueNet_Install_EN	21:15:00	49	321	96.7	17	17.0	0	0
10/01/2025	BlueNet_Install_EN	21:30:00	41	392	99.0	18	18.0	0	0
10/01/2025	BlueNet_Install_EN	21:45:00	45	370	98.6	18	18.0	0	0
10/01/2025	BlueNet_Install_EN	22:00:00	16	337	99.0	6	6.0	0	0
10/01/2025	BlueNet_Install_EN	22:15:00	85	325	99.0	31	31.0	1	0
10/01/2025	BlueNet_Install_EN	22:30:00	16	343	98.5	6	6.0	0	0
10/01/2025	BlueNet_Install_EN	22:45:00	24	302	99.0	8	8.0	0	0
10/01/2025	BlueNet_Install_EN	23:00:00	16	347	99.0	6	6.0	0	0
10/01/2025	BlueNet_Install_EN	23:15:00	16	375	97.7	7	7.0	0	0
10/01/2025	BlueNet_Install_EN	23:30:00	16	348	99.0	6	6.0	0	0
10/01/2025	BlueNet_Install_EN	23:45:00	17	394	93.4	7	7.0	0	0
10/01/2025	FiberLink_Support_AR	00:00:00	47	333	99.0	17	17.0	0	0
10/01/2025	FiberLink_Support_AR	00:15:00	26	373	99.0	11	11.0	0	0
10/01/2025	FiberLink_Support_AR	00:30:00	28	389	99.0	12	12.0	0	0
10/01/2025	FiberLink_Support_AR	00:45:00	28	377	99.0	12	12.0	0	0
10/01/2025	FiberLink_Support_AR	01:00:00	73	384	99.0	31	31.0	0	0
10/01/2025	FiberLink_Support_AR	01:15:00	51	341	97.8	19	19.0	0	0
10/01/2025	FiberLink_Support_AR	01:30:00	34	324	96.8	12	12.0	0	0
10/01/2025	FiberLink_Support_AR	01:45:00	70	397	99.0	31	31.0	0	0
10/01/2025	FiberLink_Support_AR	02:00:00	96	351	99.0	37	37.0	0	0
10/01/2025	FiberLink_Support_AR	02:15:00	68	353	99.0	27	27.0	0	0
10/01/2025	FiberLink_Support_AR	02:30:00	51	393	99.0	22	22.0	0	0
10/01/2025	FiberLink_Support_AR	02:45:00	26	373	99.0	11	11.0	0	0
10/01/2025	FiberLink_Support_AR	03:00:00	26	371	99.0	11	11.0	0	0
10/01/2025	FiberLink_Support_AR	03:15:00	54	414	99.0	25	25.0	0	0
10/01/2025	FiberLink_Support_AR	03:30:00	48	343	96.0	18	18.0	0	0
10/01/2025	FiberLink_Support_AR	03:45:00	71	383	99.0	30	30.0	0	0
10/01/2025	FiberLink_Support_AR	04:00:00	87	361	98.0	35	35.0	0	0
10/01/2025	FiberLink_Support_AR	04:15:00	112	366	94.7	46	46.0	1	1
10/01/2025	FiberLink_Support_AR	04:30:00	96	398	99.0	42	42.0	1	0
10/01/2025	FiberLink_Support_AR	04:45:00	125	372	99.0	52	52.0	1	0
10/01/2025	FiberLink_Support_AR	05:00:00	116	373	99.0	48	48.0	0	1
10/01/2025	FiberLink_Support_AR	05:15:00	43	386	99.0	18	18.0	0	0
10/01/2025	FiberLink_Support_AR	05:30:00	91	350	96.5	35	35.0	1	0
10/01/2025	FiberLink_Support_AR	05:45:00	130	339	99.0	49	49.0	1	0
10/01/2025	FiberLink_Support_AR	06:00:00	96	333	99.0	36	36.0	0	0
10/01/2025	FiberLink_Support_AR	06:15:00	175	310	99.0	60	60.0	1	1
10/01/2025	FiberLink_Support_AR	06:30:00	219	411	99.0	100	100.0	2	0
10/01/2025	FiberLink_Support_AR	06:45:00	214	332	97.1	79	79.0	2	1
10/01/2025	FiberLink_Support_AR	07:00:00	165	354	98.9	65	65.0	0	0
10/01/2025	FiberLink_Support_AR	07:15:00	239	353	99.0	94	94.0	1	1
