Date	Split/Skill	Time	CALLSOFFERED	AHT	SLA %	Sch	Needed	Aban Calls	Held Calls
10/05/2025	BlueNet_Premium_EN	20:45:00	21	359	97.4	8	8.0	0	0
10/05/2025	BlueNet_Premium_EN	21:00:00	31	309	99.0	11	11.0	0	0
10/05/2025	BlueNet_Premium_EN	21:15:00	51	370	99.0	21	21.0	0	0
10/05/2025	BlueNet_Premium_EN	21:30:00	19	349	96.0	7	7.0	0	0
10/05/2025	BlueNet_Premium_EN	21:45:00	19	363	99.0	8	8.0	0	0
10/05/2025	BlueNet_Premium_EN	22:00:00	19	367	99.0	8	8.0	0	0
10/05/2025	BlueNet_Premium_EN	22:15:00	19	341	99.0	7	7.0	0	0
10/05/2025	BlueNet_Premium_EN	22:30:00	77	368	96.9	31	31.0	1	0
10/05/2025	BlueNet_Premium_EN	22:45:00	30	347	99.0	12	12.0	0	0
10/05/2025	BlueNet_Premium_EN	23:00:00	19	363	99.0	8	8.0	0	0
10/05/2025	BlueNet_Premium_EN	23:15:00	19	343	99.0	7	7.0	0	0
10/05/2025	BlueNet_Premium_EN	23:30:00	23	386	99.0	10	10.0	0	0
10/05/2025	BlueNet_Premium_EN	23:45:00	60	377	97.4	25	25.0	1	0
10/05/2025	BlueNet_Medium_AR	00:00:00	25	379	94.7	11	11.0	0	0
10/05/2025	BlueNet_Medium_AR	00:15:00	25	386	99.0	11	11.0	0	0
10/05/2025	BlueNet_Medium_AR	00:30:00	25	342	99.0	10	10.0	0	0
10/05/2025	BlueNet_Medium_AR	00:45:00	25	336	92.7	9	9.0	0	0
10/05/2025	BlueNet_Medium_AR	01:00:00	39	370	99.0	16	16.0	0	0
10/05/2025	BlueNet_Medium_AR	01:15:00	25	360	99.0	10	10.0	0	0
10/05/2025	BlueNet_Medium_AR	01:30:00	25	409	98.4	11	11.0	0	0
10/05/2025	BlueNet_Medium_AR	01:45:00	66	311	99.0	23	23.0	1	0
10/05/2025	BlueNet_Medium_AR	02:00:00	63	375	97.0	26	26.0	0	0
10/05/2025	BlueNet_Medium_AR	02:15:00	43	375	94.3	18	18.0	0	0
10/05/2025	BlueNet_Medium_AR	02:30:00	94	340	98.9	36	36.0	0	0
10/05/2025	BlueNet_Medium_AR	02:45:00	56	335	98.3	21	21.0	0	0
10/05/2025	BlueNet_Medium_AR	03:00:00	52	351	92.8	20	20.0	0	0
10/05/2025	BlueNet_Medium_AR	03:15:00	61	318	99.0	22	22.0	1	0
10/05/2025	BlueNet_Medium_AR	03:30:00	76	396	96.0	33	33.0	0	0
10/05/2025	BlueNet_Medium_AR	03:45:00	41	427	98.9	19	19.0	0	0
10/05/2025	BlueNet_Medium_AR	04:00:00	25	351	99.0	10	10.0	0	0
10/05/2025	BlueNet_Medium_AR	04:15:00	99	344	96.9	38	38.0	1	0
10/05/2025	BlueNet_Medium_AR	04:30:00	126	327	99.0	46	46.0	1	0
10/05/2025	BlueNet_Medium_AR	04:45:00	64	332	99.0	24	24.0	0	0
10/05/2025	BlueNet_Medium_AR	05:00:00	150	345	99.0	58	58.0	1	1
10/05/2025	BlueNet_Medium_AR	05:15:00	54	390	99.0	23	23.0	0	0
10/05/2025	BlueNet_Medium_AR	05:30:00	102	439	99.0	50	50.0	1	0
10/05/2025	BlueNet_Medium_AR	05:45:00	195	341	99.0	74	74.0	1	1
10/05/2025	BlueNet_Medium_AR	06:00:00	152	337	97.6	57	57.0	1	1
10/05/2025	BlueNet_Medium_AR	06:15:00	134	330	96.6	49	49.0	0	0
10/05/2025	BlueNet_Medium_AR	06:30:00	163	371	99.0	67	67.0	1	1
10/05/2025	BlueNet_Medium_AR	06:45:00	206	368	97.0	84	84.0	2	1
10/05/2025	BlueNet_Medium_AR	07:00:00	113	362	99.0	45	45.0	1	0
10/05/2025	BlueNet_Medium_AR	07:15:00	224	348	99.0	87	87.0	1	0
10/05/2025	BlueNet_Medium_AR	07:30:00	163	393	99.0	71	71.0	1	0
10/05/2025	BlueNet_Medium_AR	07:45:00	215	379	97.2	91	91.0	1	1
10/05/2025	BlueNet_Medium_AR	08:00:00	172	378	96.5	72	72.0	2	0
10/05/2025	BlueNet_Medium_AR	08:15:00	265	369	99.0	109	109.0	2	1
10/05/2025	BlueNet_Medium_AR	08:30:00	206	355	99.0	81	81.0	1	1
10/05/2025	BlueNet_Medium_AR	08:45:00	163	342	99.0	62	62.0	1	1
10/05/2025	BlueNet_Medium_AR	09:00:00	236	372	95.9	98	98.0	1	0
10/05/2025	BlueNet_Medium_AR	09:15:00	273	370	99.0	112	112.0	2	1
10/05/2025	BlueNet_Medium_AR	09:30:00	273	374	99.0	113	113.0	1	1
10/05/2025	BlueNet_Medium_AR	09:45:00	236	320	95.3	84	84.0	1	1
10/05/2025	BlueNet_Medium_AR	10:00:00	267	368	99.0	109	109.0	2	1
10/05/2025	BlueNet_Medium_AR	10:15:00	224	352	99.0	88	88.0	1	1
10/05/2025	BlueNet_Medium_AR	10:30:00	265	338	97.7	100	100.0	1	1
10/05/2025	BlueNet_Medium_AR	10:45:00	259	378	99.0	109	109.0	1	0
10/05/2025	BlueNet_Medium_AR	11:00:00	138	364	99.0	56	56.0	1	0
10/05/2025	BlueNet_Medium_AR	11:15:00	212	418	97.4	98	98.0	1	0
10/05/2025	BlueNet_Medium_AR	11:30:00	258	372	98.1	107	107.0	2	1
10/05/2025	BlueNet_Medium_AR	11:45:00	257	352	99.0	101	101.0	1	1
10/05/2025	BlueNet_Medium_AR	12:00:00	250	357	99.0	99	99.0	1	1
10/05/2025	BlueNet_Medium_AR	12:15:00	255	330	99.0	94	94.0	1	0
10/05/2025	BlueNet_Medium_AR	12:30:00	296	390	99.0	128	128.0	1	1
10/05/2025	BlueNet_Medium_AR	12:45:00	263	367	99.0	107	107.0	1	1
10/05/2025	BlueNet_Medium_AR	13:00:00	160	368	99.0	65	65.0	1	1
10/05/2025	BlueNet_Medium_AR	13:15:00	319	333	97.9	118	118.0	2	1
10/05/2025	BlueNet_Medium_AR	13:30:00	171	379	99.0	72	72.0	1	1
10/05/2025	BlueNet_Medium_AR	13:45:00	276	336	99.0	103	103.0	1	1
10/05/2025	BlueNet_Medium_AR	14:00:00	177	346	99.0	68	68.0	1	1
10/05/2025	BlueNet_Medium_AR	14:15:00	286	363	99.0	115	115.0	1	1
10/05/2025	BlueNet_Medium_AR	14:30:00	218	345	98.6	84	84.0	2	0
10/05/2025	BlueNet_Medium_AR	14:45:00	238	340	99.0	90	90.0	2	1
10/05/2025	BlueNet_Medium_AR	15:00:00	143	358	99.0	57	57.0	1	1
10/05/2025	BlueNet_Medium_AR	15:15:00	240	385	99.0	103	103.0	1	1
10/05/2025	BlueNet_Medium_AR	15:30:00	223	382	99.0	95	95.0	1	1
10/05/2025	BlueNet_Medium_AR	15:45:00	224	377	96.7	94	94.0	2	1
10/05/2025	BlueNet_Medium_AR	16:00:00	231	372	99.0	95	95.0	1	1
10/05/2025	BlueNet_Medium_AR	16:15:00	195	348	99.0	75	75.0	1	1
10/05/2025	BlueNet_Medium_AR	16:30:00	174	388	98.3	75	75.0	2	0
10/05/2025	BlueNet_Medium_AR	16:45:00	144	316	97.6	51	51.0	1	1
10/05/2025	BlueNet_Medium_AR	17:00:00	151	370	99.0	62	62.0	1	0
10/05/2025	BlueNet_Medium_AR	17:15:00	206	381	99.0	87	87.0	0	1
10/05/2025	BlueNet_Medium_AR	17:30:00	121	357	99.0	48	48.0	1	0
10/05/2025	BlueNet_Medium_AR	17:45:00	76	341	96.7	29	29.0	0	0
10/05/2025	BlueNet_Medium_AR	18:00:00	101	359	99.0	40	40.0	1	0
10/05/2025	BlueNet_Medium_AR	18:15:00	154	341	97.2	58	58.0	1	1
10/05/2025	BlueNet_Medium_AR	18:30:00	112	372	98.3	46	46.0	1	1
10/05/2025	BlueNet_Medium_AR	18:45:00	139	383	99.0	59	59.0	1	0
10/05/2025	BlueNet_Medium_AR	19:00:00	34	371	95.5	14	14.0	0	0
10/05/2025	BlueNet_Medium_AR	19:15:00	25	369	94.5	10	10.0	0	0
10/05/2025	BlueNet_Medium_AR	19:30:00	105	379	98.5	44	44.0	1	0
10/05/2025	BlueNet_Medium_AR	19:45:00	126	381	99.0	53	53.0	1	0
10/05/2025	BlueNet_Medium_AR	20:00:00	25	340	98.8	9	9.0	0	0
10/05/2025	BlueNet_Medium_AR	20:15:00	95	321	93.9	34	34.0	1	0
10/05/2025	BlueNet_Medium_AR	20:30:00	114	366	99.0	46	46.0	0	0
10/05/2025	BlueNet_Medium_AR	20:45:00	64	383	99.0	27	27.0	1	0
10/05/2025	BlueNet_Medium_AR	21:00:00	92	320	99.0	33	33.0	1	1
10/05/2025	BlueNet_Medium_AR	21:15:00	60	361	99.0	24	24.0	0	0
10/05/2025	BlueNet_Medium_AR	21:30:00	39	388	99.0	17	17.0	0	0
10/05/2025	BlueNet_Medium_AR	21:45:00	75	357	99.0	30	30.0	0	0
10/05/2025	BlueNet_Medium_AR	22:00:00	112	398	99.0	50	50.0	1	0
10/05/2025	BlueNet_Medium_AR	22:15:00	25	393	99.0	11	11.0	0	0
10/05/2025	BlueNet_Medium_AR	22:30:00	30	355	96.8	12	12.0	0	0
10/05/2025	BlueNet_Medium_AR	22:45:00	25	350	99.0	10	10.0	0	0
10/05/2025	BlueNet_Medium_AR	23:00:00	35	351	99.0	14	14.0	0	0
10/05/2025	BlueNet_Medium_AR	23:15:00	25	363	99.0	10	10.0	0	0
10/05/2025	BlueNet_Medium_AR	23:30:00	70	330	98.9	26	26.0	0	0
10/05/2025	BlueNet_Medium_AR	23:45:00	79	326	99.0	29	29.0	0	0
10/05/2025	BlueNet_Install_EN	00:00:00	18	420	91.3	8	8.0	0	0
10/05/2025	BlueNet_Install_EN	00:15:00	18	374	94.1	7	7.0	0	0
10/05/2025	BlueNet_Install_EN	00:30:00	49	385	99.0	21	21.0	0	0
10/05/2025	BlueNet_Install_EN	00:45:00	36	383	99.0	15	15.0	0	0
10/05/2025	BlueNet_Install_EN	01:00:00	52	363	97.1	21	21.0	0	0
10/05/2025	BlueNet_Install_EN	01:15:00	49	362	98.9	20	20.0	0	0
10/05/2025	BlueNet_Install_EN	01:30:00	18	382	99.0	8	8.0	0	0
10/05/2025	BlueNet_Install_EN	01:45:00	18	346	95.2	7	7.0	0	0
10/05/2025	BlueNet_Install_EN	02:00:00	18	384	99.0	8	8.0	0	0
10/05/2025	BlueNet_Install_EN	02:15:00	18	364	97.9	7	7.0	0	0
10/05/2025	BlueNet_Install_EN	02:30:00	18	374	99.0	7	7.0	0	0
10/05/2025	BlueNet_Install_EN	02:45:00	18	364	99.0	7	7.0	0	0
10/05/2025	BlueNet_Install_EN	03:00:00	35	337	99.0	13	13.0	0	0
10/05/2025	BlueNet_Install_EN	03:15:00	77	355	99.0	30	30.0	0	0
10/05/2025	BlueNet_Install_EN	03:30:00	59	390	99.0	26	26.0	0	0
10/05/2025	BlueNet_Install_EN	03:45:00	72	376	97.1	30	30.0	0	0
10/05/2025	BlueNet_Install_EN	04:00:00	60	387	99.0	26	26.0	0	0
10/05/2025	BlueNet_Install_EN	04:15:00	67	383	99.0	29	29.0	0	0
10/05/2025	BlueNet_Install_EN	04:30:00	88	345	99.0	34	34.0	1	0
10/05/2025	BlueNet_Install_EN	04:45:00	68	321	99.0	24	24.0	0	0
10/05/2025	BlueNet_Install_EN	05:00:00	81	381	99.0	34	34.0	1	0
10/05/2025	BlueNet_Install_EN	05:15:00	72	355	99.0	28	28.0	1	0
10/05/2025	BlueNet_Install_EN	05:30:00	55	377	99.0	23	23.0	0	0
10/05/2025	BlueNet_Install_EN	05:45:00	90	395	97.4	40	40.0	1	0
10/05/2025	BlueNet_Install_EN	06:00:00	67	351	97.1	26	26.0	0	0
10/05/2025	BlueNet_Install_EN	06:15:00	127	340	99.0	48	48.0	1	0
10/05/2025	BlueNet_Install_EN	06:30:00	122	334	97.9	45	45.0	0	0
10/05/2025	BlueNet_Install_EN	06:45:00	154	359	99.0	61	61.0	1	1
10/05/2025	BlueNet_Install_EN	07:00:00	98	324	98.5	35	35.0	0	0
10/05/2025	BlueNet_Install_EN	07:15:00	87	368	99.0	36	36.0	1	0
10/05/2025	BlueNet_Install_EN	07:30:00	88	370	99.0	36	36.0	1	0
10/05/2025	BlueNet_Install_EN	07:45:00	176	369	95.2	72	72.0	1	1
10/05/2025	BlueNet_Install_EN	08:00:00	128	317	99.0	45	45.0	1	0
10/05/2025	BlueNet_Install_EN	08:15:00	103	389	99.0	45	45.0	1	0
10/05/2025	BlueNet_Install_EN	08:30:00	160	363	99.0	65	65.0	0	1
10/05/2025	BlueNet_Install_EN	08:45:00	142	348	99.0	55	55.0	1	1
10/05/2025	BlueNet_Install_EN	09:00:00	130	376	99.0	54	54.0	1	0
10/05/2025	BlueNet_Install_EN	09:15:00	199	375	99.0	83	83.0	1	1
10/05/2025	BlueNet_Install_EN	09:30:00	158	331	99.0	58	58.0	1	1
10/05/2025	BlueNet_Install_EN	09:45:00	181	358	99.0	72	72.0	1	0
10/05/2025	BlueNet_Install_EN	10:00:00	180	345	99.0	69	69.0	2	1
10/05/2025	BlueNet_Install_EN	10:15:00	243	349	99.0	94	94.0	1	1
10/05/2025	BlueNet_Install_EN	10:30:00	167	373	95.1	69	69.0	2	0
10/05/2025	BlueNet_Install_EN	10:45:00	148	338	99.0	56	56.0	1	0
10/05/2025	BlueNet_Install_EN	11:00:00	158	373	93.8	65	65.0	1	0
10/05/2025	BlueNet_Install_EN	11:15:00	204	336	99.0	76	76.0	1	1
10/05/2025	BlueNet_Install_EN	11:30:00	185	390	96.0	80	80.0	1	1
10/05/2025	BlueNet_Install_EN	11:45:00	166	343	99.0	63	63.0	0	1
10/05/2025	BlueNet_Install_EN	12:00:00	188	417	99.0	87	87.0	2	1
10/05/2025	BlueNet_Install_EN	12:15:00	214	380	99.0	90	90.0	1	1
10/05/2025	BlueNet_Install_EN	12:30:00	223	355	99.0	88	88.0	1	1
10/05/2025	BlueNet_Install_EN	12:45:00	187	336	99.0	70	70.0	1	1
10/05/2025	BlueNet_Install_EN	13:00:00	207	373	94.2	86	86.0	1	1
10/05/2025	BlueNet_Install_EN	13:15:00	136	385	98.0	58	58.0	1	1
10/05/2025	BlueNet_Install_EN	13:30:00	189	375	99.0	79	79.0	1	0
10/05/2025	BlueNet_Install_EN	13:45:00	166	345	99.0	64	64.0	0	1
10/05/2025	BlueNet_Install_EN	14:00:00	137	395	98.7	60	60.0	1	0
10/05/2025	BlueNet_Install_EN	14:15:00	140	367	99.0	57	57.0	1	1
10/05/2025	BlueNet_Install_EN	14:30:00	140	343	99.0	53	53.0	1	1
10/05/2025	BlueNet_Install_EN	14:45:00	167	415	99.0	77	77.0	1	0
10/05/2025	BlueNet_Install_EN	15:00:00	126	376	99.0	53	53.0	1	1
10/05/2025	BlueNet_Install_EN	15:15:00	170	370	99.0	70	70.0	1	0
10/05/2025	BlueNet_Install_EN	15:30:00	173	347	99.0	67	67.0	1	0
10/05/2025	BlueNet_Install_EN	15:45:00	140	359	99.0	56	56.0	1	0
10/05/2025	BlueNet_Install_EN	16:00:00	133	339	97.1	50	50.0	1	0
10/05/2025	BlueNet_Install_EN	16:15:00	138	364	99.0	56	56.0	1	1
10/05/2025	BlueNet_Install_EN	16:30:00	116	373	99.0	48	48.0	1	0
10/05/2025	BlueNet_Install_EN	16:45:00	163	311	99.0	56	56.0	1	0
10/05/2025	BlueNet_Install_EN	17:00:00	63	327	96.2	23	23.0	0	0
10/05/2025	BlueNet_Install_EN	17:15:00	104	337	99.0	39	39.0	1	0
10/05/2025	BlueNet_Install_EN	17:30:00	67	322	96.7	24	24.0	0	0
10/05/2025	BlueNet_Install_EN	17:45:00	119	339	99.0	45	45.0	0	0
10/05/2025	BlueNet_Install_EN	18:00:00	104	396	99.0	46	46.0	1	0
10/05/2025	BlueNet_Install_EN	18:15:00	113	388	99.0	49	49.0	1	1
10/05/2025	BlueNet_Install_EN	18:30:00	92	344	99.0	35	35.0	0	0
10/05/2025	BlueNet_Install_EN	18:45:00	93	373	99.0	39	39.0	0	0
10/05/2025	BlueNet_Install_EN	19:00:00	54	331	95.8	20	20.0	0	0
10/05/2025	BlueNet_Install_EN	19:15:00	76	408	98.1	34	34.0	1	0
10/05/2025	BlueNet_Install_EN	19:30:00	47	355	99.0	19	19.0	0	0
10/05/2025	BlueNet_Install_EN	19:45:00	79	309	93.7	27	27.0	0	0
10/05/2025	BlueNet_Install_EN	20:00:00	33	415	99.0	15	15.0	0	0
10/05/2025	BlueNet_Install_EN	20:15:00	40	352	99.0	16	16.0	0	0
10/05/2025	BlueNet_Install_EN	20:30:00	47	410	99.0	21	21.0	0	0
10/05/2025	BlueNet_Install_EN	20:45:00	86	382	99.0	37	37.0	1	0
10/05/2025	BlueNet_Install_EN	21:00:00	42	367	96.6	17	17.0	0	0
10/05/2025	BlueNet_Install_EN	21:15:00	92	314	97.2	32	32.0	1	0
10/05/2025	BlueNet_Install_EN	21:30:00	72	362	92.0	29	29.0	1	0
10/05/2025	BlueNet_Install_EN	21:45:00	23	320	99.0	8	8.0	0	0
10/05/2025	BlueNet_Install_EN	22:00:00	39	351	99.0	15	15.0	0	0
10/05/2025	BlueNet_Install_EN	22:15:00	41	364	99.0	17	17.0	0	0
10/05/2025	BlueNet_Install_EN	22:30:00	18	393	99.0	8	8.0	0	0
10/05/2025	BlueNet_Install_EN	22:45:00	18	344	99.0	7	7.0	0	0
10/05/2025	BlueNet_Install_EN	23:00:00	33	413	99.0	15	15.0	0	0
10/05/2025	BlueNet_Install_EN	23:15:00	33	321	97.7	12	12.0	0	0
10/05/2025	BlueNet_Install_EN	23:30:00	23	339	99.0	9	9.0	0	0
10/05/2025	BlueNet_Install_EN	23:45:00	18	364	99.0	7	7.0	0	0
10/05/2025	FiberLink_Support_AR	00:00:00	66	362	99.0	27	27.0	0	0
10/05/2025	FiberLink_Support_AR	00:15:00	25	400	98.8	11	11.0	0	0
10/05/2025	FiberLink_Support_AR	00:30:00	18	322	96.8	6	6.0	0	0
10/05/2025	FiberLink_Support_AR	00:45:00	46	334	99.0	17	17.0	0	0
10/05/2025	FiberLink_Support_AR	01:00:00	27	329	99.0	10	10.0	0	0
10/05/2025	FiberLink_Support_AR	01:15:00	43	332	98.7	16	16.0	0	0
10/05/2025	FiberLink_Support_AR	01:30:00	106	336	97.4	40	40.0	1	1
10/05/2025	FiberLink_Support_AR	01:45:00	56	390	99.0	24	24.0	0	0
10/05/2025	FiberLink_Support_AR	02:00:00	57	398	99.0	25	25.0	0	0
10/05/2025	FiberLink_Support_AR	02:15:00	21	369	99.0	9	9.0	0	0
10/05/2025	FiberLink_Support_AR	02:30:00	37	384	99.0	16	16.0	0	0
10/05/2025	FiberLink_Support_AR	02:45:00	28	380	99.0	12	12.0	0	0
10/05/2025	FiberLink_Support_AR	03:00:00	18	360	99.0	7	7.0	0	0
10/05/2025	FiberLink_Support_AR	03:15:00	33	383	99.0	14	14.0	0	0
10/05/2025	FiberLink_Support_AR	03:30:00	78	378	99.0	33	33.0	1	0
10/05/2025	FiberLink_Support_AR	03:45:00	63	376	98.7	26	26.0	1	0
10/05/2025	FiberLink_Support_AR	04:00:00	26	362	97.7	10	10.0	0	0
10/05/2025	FiberLink_Support_AR	04:15:00	59	364	99.0	24	24.0	0	0
10/05/2025	FiberLink_Support_AR	04:30:00	46	355	99.0	18	18.0	0	0
10/05/2025	FiberLink_Support_AR	04:45:00	83	316	97.3	29	29.0	1	0
10/05/2025	FiberLink_Support_AR	05:00:00	58	358	99.0	23	23.0	0	0
10/05/2025	FiberLink_Support_AR	05:15:00	66	361	98.6	26	26.0	0	0
10/05/2025	FiberLink_Support_AR	05:30:00	52	337	99.0	19	19.0	0	0
10/05/2025	FiberLink_Support_AR	05:45:00	135	348	96.3	52	52.0	1	0
10/05/2025	FiberLink_Support_AR	06:00:00	95	377	99.0	40	40.0	0	0
10/05/2025	FiberLink_Support_AR	06:15:00	99	381	99.0	42	42.0	1	0
10/05/2025	FiberLink_Support_AR	06:30:00	115	318	94.7	41	41.0	0	0
10/05/2025	FiberLink_Support_AR	06:45:00	122	342	99.0	46	46.0	1	0
10/05/2025	FiberLink_Support_AR	07:00:00	99	379	95.1	42	42.0	1	0
10/05/2025	FiberLink_Support_AR	07:15:00	128	328	97.2	47	47.0	1	1
