Date	Split/Skill	Time	CALLSOFFERED	AHT	SLA %	Sch	Needed	Aban Calls	Held Calls
10/02/2025	BlueNet_Premium_EN	10:00:00	104	383	99.0	44	44.0	1	0
10/02/2025	BlueNet_Premium_EN	10:15:00	132	327	95.2	48	48.0	1	1
10/02/2025	BlueNet_Premium_EN	10:30:00	120	385	97.3	51	51.0	1	0
10/02/2025	BlueNet_Premium_EN	10:45:00	131	403	99.0	59	59.0	1	0
10/02/2025	BlueNet_Premium_EN	11:00:00	154	402	99.0	69	69.0	0	0
10/02/2025	BlueNet_Premium_EN	11:15:00	111	329	99.0	41	41.0	0	0
10/02/2025	BlueNet_Premium_EN	11:30:00	117	355	96.5	46	46.0	1	0
10/02/2025	BlueNet_Premium_EN	11:45:00	108	384	96.6	46	46.0	1	1
10/02/2025	BlueNet_Premium_EN	12:00:00	141	331	97.9	52	52.0	1	0
10/02/2025	BlueNet_Premium_EN	12:15:00	159	316	96.9	56	56.0	1	0
10/02/2025	BlueNet_Premium_EN	12:30:00	127	367	99.0	52	52.0	1	1
10/02/2025	BlueNet_Premium_EN	12:45:00	86	343	99.0	33	33.0	0	0
10/02/2025	BlueNet_Premium_EN	13:00:00	98	319	96.8	35	35.0	0	0
10/02/2025	BlueNet_Premium_EN	13:15:00	132	390	98.8	57	57.0	1	0
10/02/2025	BlueNet_Premium_EN	13:30:00	91	364	92.2	37	37.0	0	0
10/02/2025	BlueNet_Premium_EN	13:45:00	99	346	99.0	38	38.0	0	0
10/02/2025	BlueNet_Premium_EN	14:00:00	97	335	99.0	36	36.0	1	0
10/02/2025	BlueNet_Premium_EN	14:15:00	104	364	97.2	42	42.0	0	1
10/02/2025	BlueNet_Premium_EN	14:30:00	108	372	97.9	45	45.0	1	1
10/02/2025	BlueNet_Premium_EN	14:45:00	69	368	99.0	28	28.0	0	0
10/02/2025	BlueNet_Premium_EN	15:00:00	73	322	99.0	26	26.0	0	0
10/02/2025	BlueNet_Premium_EN	15:15:00	71	371	99.0	29	29.0	1	0
10/02/2025	BlueNet_Premium_EN	15:30:00	71	377	98.0	30	30.0	0	0
10/02/2025	BlueNet_Premium_EN	15:45:00	92	351	98.1	36	36.0	0	0
10/02/2025	BlueNet_Premium_EN	16:00:00	92	385	99.0	39	39.0	0	0
10/02/2025	BlueNet_Premium_EN	16:15:00	103	338	97.1	39	39.0	1	0
10/02/2025	BlueNet_Premium_EN	16:30:00	92	392	99.0	40	40.0	0	0
10/02/2025	BlueNet_Premium_EN	16:45:00	70	363	96.6	28	28.0	0	0
10/02/2025	BlueNet_Premium_EN	17:00:00	80	347	99.0	31	31.0	1	0
10/02/2025	BlueNet_Premium_EN	17:15:00	91	352	97.6	36	36.0	1	0
10/02/2025	BlueNet_Premium_EN	17:30:00	66	384	99.0	28	28.0	0	0
10/02/2025	BlueNet_Premium_EN	17:45:00	61	365	99.0	25	25.0	0	0
10/02/2025	BlueNet_Premium_EN	18:00:00	47	376	99.0	20	20.0	0	0
10/02/2025	BlueNet_Premium_EN	18:15:00	46	386	99.0	20	20.0	0	0
10/02/2025	BlueNet_Premium_EN	18:30:00	68	346	95.7	26	26.0	0	0
10/02/2025	BlueNet_Premium_EN	18:45:00	53	363	99.0	21	21.0	0	0
10/02/2025	BlueNet_Premium_EN	19:00:00	83	354	99.0	33	33.0	1	0
10/02/2025	BlueNet_Premium_EN	19:15:00	35	385	99.0	15	15.0	0	0
10/02/2025	BlueNet_Premium_EN	19:30:00	56	350	99.0	22	22.0	0	0
10/02/2025	BlueNet_Premium_EN	19:45:00	47	361	97.8	19	19.0	0	0
10/02/2025	BlueNet_Premium_EN	20:00:00	36	417	99.0	17	17.0	0	0
10/02/2025	BlueNet_Premium_EN	20:15:00	27	392	99.0	12	12.0	0	0
10/02/2025	BlueNet_Premium_EN	20:30:00	42	334	98.6	16	16.0	0	0
10/02/2025	BlueNet_Premium_EN	20:45:00	38	382	99.0	16	16.0	0	0
10/02/2025	BlueNet_Premium_EN	21:00:00	30	377	99.0	13	13.0	0	0
10/02/2025	BlueNet_Premium_EN	21:15:00	32	332	99.0	12	12.0	0	0
10/02/2025	BlueNet_Premium_EN	21:30:00	23	357	98.5	9	9.0	0	0
10/02/2025	BlueNet_Premium_EN	21:45:00	11	336	96.1	4	4.0	0	0
10/02/2025	BlueNet_Premium_EN	22:00:00	20	300	99.0	7	7.0	0	0
10/02/2025	BlueNet_Premium_EN	22:15:00	12	356	99.0	5	5.0	0	0
10/02/2025	BlueNet_Premium_EN	22:30:00	49	347	98.8	19	19.0	0	0
10/02/2025	BlueNet_Premium_EN	22:45:00	25	332	99.0	9	9.0	0	0
10/02/2025	BlueNet_Premium_EN	23:00:00	17	359	98.6	7	7.0	0	0
10/02/2025	BlueNet_Premium_EN	23:15:00	20	306	99.0	7	7.0	0	0
10/02/2025	BlueNet_Premium_EN	23:30:00	11	361	99.0	4	4.0	0	0
10/02/2025	BlueNet_Premium_EN	23:45:00	11	360	96.7	4	4.0	0	0
10/02/2025	BlueNet_Medium_AR	00:00:00	12	385	96.2	5	5.0	0	0
10/02/2025	BlueNet_Medium_AR	00:15:00	13	342	99.0	5	5.0	0	0
10/02/2025	BlueNet_Medium_AR	00:30:00	39	373	99.0	16	16.0	0	0
10/02/2025	BlueNet_Medium_AR	00:45:00	17	315	95.0	6	6.0	0	0
10/02/2025	BlueNet_Medium_AR	01:00:00	16	378	99.0	7	7.0	0	0
10/02/2025	BlueNet_Medium_AR	01:15:00	18	345	99.0	7	7.0	0	0
10/02/2025	BlueNet_Medium_AR	01:30:00	23	329	99.0	8	8.0	0	0
10/02/2025	BlueNet_Medium_AR	01:45:00	12	370	99.0	5	5.0	0	0
10/02/2025	BlueNet_Medium_AR	02:00:00	15	315	96.9	5	5.0	0	0
10/02/2025	BlueNet_Medium_AR	02:15:00	17	368	99.0	7	7.0	0	0
10/02/2025	BlueNet_Medium_AR	02:30:00	14	331	98.8	5	5.0	0	0
10/02/2025	BlueNet_Medium_AR	02:45:00	37	326	99.0	13	13.0	0	0
10/02/2025	BlueNet_Medium_AR	03:00:00	16	361	98.8	6	6.0	0	0
10/02/2025	BlueNet_Medium_AR	03:15:00	23	355	99.0	9	9.0	0	0
10/02/2025	BlueNet_Medium_AR	03:30:00	12	396	97.3	5	5.0	0	0
10/02/2025	BlueNet_Medium_AR	03:45:00	41	327	99.0	15	15.0	0	0
10/02/2025	BlueNet_Medium_AR	04:00:00	54	394	99.0	24	24.0	0	0
10/02/2025	BlueNet_Medium_AR	04:15:00	34	331	98.9	13	13.0	0	0
10/02/2025	BlueNet_Medium_AR	04:30:00	58	382	99.0	25	25.0	0	0
10/02/2025	BlueNet_Medium_AR	04:45:00	45	387	99.0	19	19.0	0	0
10/02/2025	BlueNet_Medium_AR	05:00:00	12	368	99.0	5	5.0	0	0
10/02/2025	BlueNet_Medium_AR	05:15:00	53	340	99.0	20	20.0	0	0
10/02/2025	BlueNet_Medium_AR	05:30:00	54	321	99.0	19	19.0	0	0
10/02/2025	BlueNet_Medium_AR	05:45:00	62	311	93.5	21	21.0	1	0
10/02/2025	BlueNet_Medium_AR	06:00:00	68	406	96.7	31	31.0	0	0
10/02/2025	BlueNet_Medium_AR	06:15:00	55	352	99.0	22	22.0	0	0
10/02/2025	BlueNet_Medium_AR	06:30:00	96	332	96.2	35	35.0	0	0
10/02/2025	BlueNet_Medium_AR	06:45:00	73	331	98.6	27	27.0	0	0
10/02/2025	BlueNet_Medium_AR	07:00:00	74	364	98.4	30	30.0	1	0
10/02/2025	BlueNet_Medium_AR	07:15:00	94	350	98.8	37	37.0	0	0
10/02/2025	BlueNet_Medium_AR	07:30:00	84	312	99.0	29	29.0	1	0
10/02/2025	BlueNet_Medium_AR	07:45:00	132	381	99.0	56	56.0	1	1
10/02/2025	BlueNet_Medium_AR	08:00:00	86	368	99.0	35	35.0	1	0
10/02/2025	BlueNet_Medium_AR	08:15:00	99	405	99.0	45	45.0	1	0
10/02/2025	BlueNet_Medium_AR	08:30:00	83	388	99.0	36	36.0	0	0
10/02/2025	BlueNet_Medium_AR	08:45:00	113	300	99.0	38	38.0	1	1
10/02/2025	BlueNet_Medium_AR	09:00:00	106	395	98.6	47	47.0	0	0
10/02/2025	BlueNet_Medium_AR	09:15:00	97	390	99.0	42	42.0	0	0
10/02/2025	BlueNet_Medium_AR	09:30:00	90	341	98.5	34	34.0	0	0
10/02/2025	BlueNet_Medium_AR	09:45:00	85	349	99.0	33	33.0	0	0
10/02/2025	BlueNet_Medium_AR	10:00:00	116	370	99.0	48	48.0	1	0
10/02/2025	BlueNet_Medium_AR	10:15:00	87	334	99.0	32	32.0	1	0
10/02/2025	BlueNet_Medium_AR	10:30:00	135	353	99.0	53	53.0	0	1
10/02/2025	BlueNet_Medium_AR	10:45:00	91	385	97.8	39	39.0	0	0
10/02/2025	BlueNet_Medium_AR	11:00:00	111	372	99.0	46	46.0	1	0
10/02/2025	BlueNet_Medium_AR	11:15:00	100	343	99.0	38	38.0	1	0
10/02/2025	BlueNet_Medium_AR	11:30:00	116	385	99.0	50	50.0	1	0
10/02/2025	BlueNet_Medium_AR	11:45:00	116	367	99.0	47	47.0	1	1
10/02/2025	BlueNet_Medium_AR	12:00:00	124	366	97.3	50	50.0	1	0
10/02/2025	BlueNet_Medium_AR	12:15:00	89	347	99.0	34	34.0	1	1
10/02/2025	BlueNet_Medium_AR	12:30:00	102	359	98.3	41	41.0	0	0
10/02/2025	BlueNet_Medium_AR	12:45:00	132	340	99.0	50	50.0	1	1
10/02/2025	BlueNet_Medium_AR	13:00:00	126	311	99.0	44	44.0	1	1
10/02/2025	BlueNet_Medium_AR	13:15:00	70	353	95.4	27	27.0	1	0
10/02/2025	BlueNet_Medium_AR	13:30:00	119	356	97.1	47	47.0	1	0
10/02/2025	BlueNet_Medium_AR	13:45:00	93	363	99.0	38	38.0	1	0
10/02/2025	BlueNet_Medium_AR	14:00:00	99	390	98.5	43	43.0	0	0
10/02/2025	BlueNet_Medium_AR	14:15:00	103	343	98.1	39	39.0	1	0
10/02/2025	BlueNet_Medium_AR	14:30:00	132	350	97.5	51	51.0	1	0
10/02/2025	BlueNet_Medium_AR	14:45:00	85	379	98.0	36	36.0	1	0
10/02/2025	BlueNet_Medium_AR	15:00:00	76	341	99.0	29	29.0	0	0
10/02/2025	BlueNet_Medium_AR	15:15:00	106	363	96.8	43	43.0	1	1
10/02/2025	BlueNet_Medium_AR	15:30:00	95	349	99.0	37	37.0	1	1
10/02/2025	BlueNet_Medium_AR	15:45:00	114	353	99.0	45	45.0	1	1
10/02/2025	BlueNet_Medium_AR	16:00:00	84	378	97.8	35	35.0	0	0
10/02/2025	BlueNet_Medium_AR	16:15:00	108	350	99.0	42	42.0	1	0
10/02/2025	BlueNet_Medium_AR	16:30:00	84	379	99.0	35	35.0	0	0
10/02/2025	BlueNet_Medium_AR	16:45:00	90	311	99.0	31	31.0	1	0
10/02/2025	BlueNet_Medium_AR	17:00:00	106	324	99.0	38	38.0	1	0
10/02/2025	BlueNet_Medium_AR	17:15:00	71	302	99.0	24	24.0	0	0
10/02/2025	BlueNet_Medium_AR	17:30:00	89	330	99.0	33	33.0	1	0
10/02/2025	BlueNet_Medium_AR	17:45:00	57	406	99.0	26	26.0	1	0
10/02/2025	BlueNet_Medium_AR	18:00:00	68	359	95.5	27	27.0	0	0
10/02/2025	BlueNet_Medium_AR	18:15:00	35	341	96.6	13	13.0	0	0
10/02/2025	BlueNet_Medium_AR	18:30:00	48	379	97.3	20	20.0	0	0
10/02/2025	BlueNet_Medium_AR	18:45:00	35	383	97.1	15	15.0	0	0
10/02/2025	BlueNet_Medium_AR	19:00:00	72	329	99.0	26	26.0	0	0
10/02/2025	BlueNet_Medium_AR	19:15:00	77	422	99.0	36	36.0	0	0
10/02/2025	BlueNet_Medium_AR	19:30:00	38	366	93.1	15	15.0	0	0
10/02/2025	BlueNet_Medium_AR	19:45:00	27	370	98.3	11	11.0	0	0
10/02/2025	BlueNet_Medium_AR	20:00:00	15	372	97.9	6	6.0	0	0
10/02/2025	BlueNet_Medium_AR	20:15:00	39	372	98.9	16	16.0	0	0
10/02/2025	BlueNet_Medium_AR	20:30:00	22	344	94.4	8	8.0	0	0
10/02/2025	BlueNet_Medium_AR	20:45:00	20	412	98.5	9	9.0	0	0
10/02/2025	BlueNet_Medium_AR	21:00:00	55	352	98.0	22	22.0	0	0
10/02/2025	BlueNet_Medium_AR	21:15:00	19	383	98.6	8	8.0	0	0
10/02/2025	BlueNet_Medium_AR	21:30:00	33	348	95.5	13	13.0	0	0
10/02/2025	BlueNet_Medium_AR	21:45:00	21	343	99.0	8	8.0	0	0
10/02/2025	BlueNet_Medium_AR	22:00:00	12	407	94.9	5	5.0	0	0
10/02/2025	BlueNet_Medium_AR	22:15:00	12	357	99.0	5	5.0	0	0
10/02/2025	BlueNet_Medium_AR	22:30:00	24	359	99.0	10	10.0	0	0
10/02/2025	BlueNet_Medium_AR	22:45:00	44	367	99.0	18	18.0	0	0
10/02/2025	BlueNet_Medium_AR	23:00:00	19	425	99.0	9	9.0	0	0
10/02/2025	BlueNet_Medium_AR	23:15:00	23	414	99.0	11	11.0	0	0
10/02/2025	BlueNet_Medium_AR	23:30:00	12	392	99.0	5	5.0	0	0
10/02/2025	BlueNet_Medium_AR	23:45:00	29	431	99.0	14	14.0	0	0
10/02/2025	BlueNet_Install_EN	00:00:00	70	350	99.0	27	27.0	0	0
10/02/2025	BlueNet_Install_EN	00:15:00	19	366	97.1	8	8.0	0	0
10/02/2025	BlueNet_Install_EN	00:30:00	19	347	99.0	7	7.0	0	0
10/02/2025	BlueNet_Install_EN	00:45:00	19	357	99.0	8	8.0	0	0
10/02/2025	BlueNet_Install_EN	01:00:00	54	331	98.3	20	20.0	0	0
10/02/2025	BlueNet_Install_EN	01:15:00	19	387	97.5	8	8.0	0	0
10/02/2025	BlueNet_Install_EN	01:30:00	41	378	99.0	17	17.0	0	0
10/02/2025	BlueNet_Install_EN	01:45:00	67	362	99.0	27	27.0	0	0
10/02/2025	BlueNet_Install_EN	02:00:00	19	353	93.3	7	7.0	0	0
10/02/2025	BlueNet_Install_EN	02:15:00	19	357	99.0	8	8.0	0	0
10/02/2025	BlueNet_Install_EN	02:30:00	73	386	99.0	31	31.0	0	0
10/02/2025	BlueNet_Install_EN	02:45:00	19	376	99.0	8	8.0	0	0
10/02/2025	BlueNet_Install_EN	03:00:00	29	387	97.5	12	12.0	0	0
10/02/2025	BlueNet_Install_EN	03:15:00	19	351	95.4	7	7.0	0	0
10/02/2025	BlueNet_Install_EN	03:30:00	89	372	98.2	37	37.0	0	1
10/02/2025	BlueNet_Install_EN	03:45:00	40	389	99.0	17	17.0	0	0
10/02/2025	BlueNet_Install_EN	04:00:00	70	336	99.0	26	26.0	0	0
10/02/2025	BlueNet_Install_EN	04:15:00	84	335	99.0	31	31.0	1	0
10/02/2025	BlueNet_Install_EN	04:30:00	48	366	98.5	20	20.0	0	0
10/02/2025	BlueNet_Install_EN	04:45:00	22	329	99.0	8	8.0	0	0
10/02/2025	BlueNet_Install_EN	05:00:00	75	314	99.0	26	26.0	0	0
10/02/2025	BlueNet_Install_EN	05:15:00	79	389	99.0	34	34.0	0	0
10/02/2025	BlueNet_Install_EN	05:30:00	90	393	99.0	39	39.0	0	0
10/02/2025	BlueNet_Install_EN	05:45:00	95	330	99.0	35	35.0	1	0
10/02/2025	BlueNet_Install_EN	06:00:00	88	324	98.8	32	32.0	0	0
10/02/2025	BlueNet_Install_EN	06:15:00	93	343	99.0	35	35.0	0	1
10/02/2025	BlueNet_Install_EN	06:30:00	122	391	93.2	53	53.0	0	0
10/02/2025	BlueNet_Install_EN	06:45:00	96	349	91.8	37	37.0	0	0
10/02/2025	BlueNet_Install_EN	07:00:00	121	362	99.0	49	49.0	1	0
10/02/2025	BlueNet_Install_EN	07:15:00	114	368	99.0	47	47.0	1	0
10/02/2025	BlueNet_Install_EN	07:30:00	143	364	99.0	58	58.0	1	1
10/02/2025	BlueNet_Install_EN	07:45:00	170	397	99.0	75	75.0	1	0
10/02/2025	BlueNet_Install_EN	08:00:00	176	342	96.5	67	67.0	2	1
10/02/2025	BlueNet_Install_EN	08:15:00	185	357	99.0	73	73.0	1	1
10/02/2025	BlueNet_Install_EN	08:30:00	144	365	99.0	58	58.0	1	1
10/02/2025	BlueNet_Install_EN	08:45:00	151	358	97.9	60	60.0	1	1
10/02/2025	BlueNet_Install_EN	09:00:00	126	329	99.0	46	46.0	1	1
10/02/2025	BlueNet_Install_EN	09:15:00	156	323	99.0	56	56.0	1	1
10/02/2025	BlueNet_Install_EN	09:30:00	160	322	99.0	57	57.0	1	0
10/02/2025	BlueNet_Install_EN	09:45:00	155	378	99.0	65	65.0	1	0
10/02/2025	BlueNet_Install_EN	10:00:00	157	339	99.0	59	59.0	2	0
10/02/2025	BlueNet_Install_EN	10:15:00	130	371	99.0	54	54.0	1	1
10/02/2025	BlueNet_Install_EN	10:30:00	142	362	96.1	57	57.0	1	1
10/02/2025	BlueNet_Install_EN	10:45:00	183	335	99.0	68	68.0	2	0
10/02/2025	BlueNet_Install_EN	11:00:00	185	336	99.0	69	69.0	2	1
10/02/2025	BlueNet_Install_EN	11:15:00	198	363	97.3	80	80.0	1	0
10/02/2025	BlueNet_Install_EN	11:30:00	178	361	98.8	71	71.0	1	0
10/02/2025	BlueNet_Install_EN	11:45:00	186	372	99.0	77	77.0	1	1
10/02/2025	BlueNet_Install_EN	12:00:00	221	348	99.0	85	85.0	1	0
10/02/2025	BlueNet_Install_EN	12:15:00	184	338	95.9	69	69.0	0	1
10/02/2025	BlueNet_Install_EN	12:30:00	168	362	99.0	68	68.0	1	1
10/02/2025	BlueNet_Install_EN	12:45:00	151	395	98.9	66	66.0	1	1
10/02/2025	BlueNet_Install_EN	13:00:00	205	313	96.9	71	71.0	1	1
10/02/2025	BlueNet_Install_EN	13:15:00	134	340	99.0	51	51.0	1	1
10/02/2025	BlueNet_Install_EN	13:30:00	156	374	99.0	65	65.0	1	1
10/02/2025	BlueNet_Install_EN	13:45:00	189	365	99.0	77	77.0	1	0
10/02/2025	BlueNet_Install_EN	14:00:00	122	375	96.6	51	51.0	1	1
10/02/2025	BlueNet_Install_EN	14:15:00	155	349	99.0	60	60.0	1	0
10/02/2025	BlueNet_Install_EN	14:30:00	172	319	99.0	61	61.0	1	0
10/02/2025	BlueNet_Install_EN	14:45:00	155	401	99.0	69	69.0	1	1
10/02/2025	BlueNet_Install_EN	15:00:00	134	387	98.7	58	58.0	1	1
10/02/2025	BlueNet_Install_EN	15:15:00	141	359	95.9	56	56.0	1	0
10/02/2025	BlueNet_Install_EN	15:30:00	176	338	97.3	66	66.0	1	0
10/02/2025	BlueNet_Install_EN	15:45:00	200	347	98.6	77	77.0	1	0
10/02/2025	BlueNet_Install_EN	16:00:00	148	365	97.1	60	60.0	1	0
10/02/2025	BlueNet_Install_EN	16:15:00	84	353	97.8	33	33.0	1	0
10/02/2025	BlueNet_Install_EN	16:30:00	150	359	99.0	60	60.0	1	0
10/02/2025	BlueNet_Install_EN	16:45:00	118	400	99.0	52	52.0	1	1
10/02/2025	BlueNet_Install_EN	17:00:00	93	383	99.0	40	40.0	0	0
10/02/2025	BlueNet_Install_EN	17:15:00	96	330	97.5	35	35.0	1	0
10/02/2025	BlueNet_Install_EN	17:30:00	92	361	99.0	37	37.0	1	0
10/02/2025	BlueNet_Install_EN	17:45:00	68	346	98.6	26	26.0	1	0
10/02/2025	BlueNet_Install_EN	18:00:00	101	367	98.4	41	41.0	0	0
10/02/2025	BlueNet_Install_EN	18:15:00	148	358	99.0	59	59.0	1	1
10/02/2025	BlueNet_Install_EN	18:30:00	61	434	98.9	29	29.0	0	0
10/02/2025	BlueNet_Install_EN	18:45:00	136	370	99.0	56	56.0	1	1
10/02/2025	BlueNet_Install_EN	19:00:00	86	356	99.0	34	34.0	0	0
10/02/2025	BlueNet_Install_EN	19:15:00	73	406	99.0	33	33.0	0	0
10/02/2025	BlueNet_Install_EN	19:30:00	61	365	95.3	25	25.0	0	0
10/02/2025	BlueNet_Install_EN	19:45:00	43	322	99.0	15	15.0	0	0
10/02/2025	BlueNet_Install_EN	20:00:00	69	356	98.5	27	27.0	0	0
10/02/2025	BlueNet_Install_EN	20:15:00	70	375	99.0	29	29.0	0	0
10/02/2025	BlueNet_Install_EN	20:30:00	19	372	99.0	8	8.0	0	0
10/02/2025	BlueNet_Install_EN	20:45:00	118	385	99.0	50	50.0	1	0
10/02/2025	BlueNet_Install_EN	21:00:00	19	363	98.8	8	8.0	0	0
10/02/2025	BlueNet_Install_EN	21:15:00	25	362	97.8	10	10.0	0	0
10/02/2025	BlueNet_Install_EN	21:30:00	19	324	99.0	7	7.0	0	0
10/02/2025	BlueNet_Install_EN	21:45:00	25	398	94.7	11	11.0	0	0
10/02/2025	BlueNet_Install_EN	22:00:00	19	352	97.7	7	7.0	0	0
10/02/2025	BlueNet_Install_EN	22:15:00	19	335	97.2	7	7.0	0	0
10/02/2025	BlueNet_Install_EN	22:30:00	33	425	97.9	16	16.0	0	0
10/02/2025	BlueNet_Install_EN	22:45:00	19	402	93.0	8	8.0	0	0
10/02/2025	BlueNet_Install_EN	23:00:00	36	348	99.0	14	14.0	0	0
10/02/2025	BlueNet_Install_EN	23:15:00	19	312	99.0	7	7.0	0	0
10/02/2025	BlueNet_Install_EN	23:30:00	21	342	98.1	8	8.0	0	0
10/02/2025	BlueNet_Install_EN	23:45:00	19	399	97.7	8	8.0	0	0
10/02/2025	FiberLink_Support_AR	00:00:00	26	389	99.0	11	11.0	0	0
10/02/2025	FiberLink_Support_AR	00:15:00	128	313	98.6	45	45.0	1	0
10/02/2025	FiberLink_Support_AR	00:30:00	49	351	99.0	19	19.0	0	0
10/02/2025	FiberLink_Support_AR	00:45:00	26	358	99.0	10	10.0	0	0
10/02/2025	FiberLink_Support_AR	01:00:00	26	360	93.7	10	10.0	0	0
10/02/2025	FiberLink_Support_AR	01:15:00	30	364	96.9	12	12.0	0	0
10/02/2025	FiberLink_Support_AR	01:30:00	45	375	99.0	19	19.0	0	0
10/02/2025	FiberLink_Support_AR	01:45:00	26	359	99.0	10	10.0	0	0
10/02/2025	FiberLink_Support_AR	02:00:00	37	350	99.0	14	14.0	0	0
10/02/2025	FiberLink_Support_AR	02:15:00	26	349	96.2	10	10.0	0	0
10/02/2025	FiberLink_Support_AR	02:30:00	26	344	99.0	10	10.0	0	0
10/02/2025	FiberLink_Support_AR	02:45:00	66	379	99.0	28	28.0	0	0
10/02/2025	FiberLink_Support_AR	03:00:00	91	343	99.0	35	35.0	1	0
10/02/2025	FiberLink_Support_AR	03:15:00	99	381	99.0	42	42.0	0	0
10/02/2025	FiberLink_Support_AR	03:30:00	95	360	99.0	38	38.0	1	0
10/02/2025	FiberLink_Support_AR	03:45:00	59	346	99.0	23	23.0	0	0
10/02/2025	FiberLink_Support_AR	04:00:00	113	375	98.6	47	47.0	1	1
10/02/2025	FiberLink_Support_AR	04:15:00	104	341	99.0	39	39.0	1	0
10/02/2025	FiberLink_Support_AR	04:30:00	104	375	98.7	43	43.0	1	1
10/02/2025	FiberLink_Support_AR	04:45:00	82	365	99.0	33	33.0	1	0
10/02/2025	FiberLink_Support_AR	05:00:00	94	345	99.0	36	36.0	1	0
10/02/2025	FiberLink_Support_AR	05:15:00	124	373	99.0	51	51.0	0	0
10/02/2025	FiberLink_Support_AR	05:30:00	225	373	97.6	93	93.0	1	0
10/02/2025	FiberLink_Support_AR	05:45:00	148	388	97.6	64	64.0	1	0
10/02/2025	FiberLink_Support_AR	06:00:00	120	384	99.0	51	51.0	1	0
10/02/2025	FiberLink_Support_AR	06:15:00	119	372	99.0	49	49.0	0	0
10/02/2025	FiberLink_Support_AR	06:30:00	140	331	99.0	51	51.0	1	0
10/02/2025	FiberLink_Support_AR	06:45:00	253	421	99.0	118	118.0	1	0
10/02/2025	FiberLink_Support_AR	07:00:00	159	324	99.0	57	57.0	1	1
10/02/2025	FiberLink_Support_AR	07:15:00	218	383	98.3	93	93.0	2	1
