Date	Split/Skill	Time	CALLSOFFERED	AHT	SLA %	Sch	Needed	Aban Calls	Held Calls
10/04/2025	BlueNet_Premium_EN	23:45:00	22	382	98.8	9	9.0	0	0
10/04/2025	BlueNet_Medium_AR	00:00:00	19	347	99.0	7	7.0	0	0
10/04/2025	BlueNet_Medium_AR	00:15:00	19	341	99.0	7	7.0	0	0
10/04/2025	BlueNet_Medium_AR	00:30:00	19	371	99.0	8	8.0	0	0
10/04/2025	BlueNet_Medium_AR	00:45:00	32	363	99.0	13	13.0	0	0
10/04/2025	BlueNet_Medium_AR	01:00:00	43	352	99.0	17	17.0	0	0
10/04/2025	BlueNet_Medium_AR	01:15:00	19	361	99.0	8	8.0	0	0
10/04/2025	BlueNet_Medium_AR	01:30:00	19	371	99.0	8	8.0	0	0
10/04/2025	BlueNet_Medium_AR	01:45:00	32	364	97.3	13	13.0	0	0
10/04/2025	BlueNet_Medium_AR	02:00:00	31	374	99.0	13	13.0	0	0
10/04/2025	BlueNet_Medium_AR	02:15:00	97	355	93.6	38	38.0	1	0
10/04/2025	BlueNet_Medium_AR	02:30:00	55	334	99.0	20	20.0	0	0
10/04/2025	BlueNet_Medium_AR	02:45:00	19	374	97.9	8	8.0	0	0
10/04/2025	BlueNet_Medium_AR	03:00:00	19	353	95.6	7	7.0	0	0
10/04/2025	BlueNet_Medium_AR	03:15:00	56	352	99.0	22	22.0	1	0
10/04/2025	BlueNet_Medium_AR	03:30:00	50	378	94.2	21	21.0	0	0
10/04/2025	BlueNet_Medium_AR	03:45:00	53	401	99.0	24	24.0	0	0
10/04/2025	BlueNet_Medium_AR	04:00:00	62	317	99.0	22	22.0	0	0
10/04/2025	BlueNet_Medium_AR	04:15:00	87	352	98.7	34	34.0	1	0
10/04/2025	BlueNet_Medium_AR	04:30:00	122	358	99.0	49	49.0	1	1
10/04/2025	BlueNet_Medium_AR	04:45:00	113	362	97.6	45	45.0	0	0
10/04/2025	BlueNet_Medium_AR	05:00:00	52	355	99.0	21	21.0	0	0
10/04/2025	BlueNet_Medium_AR	05:15:00	71	357	97.0	28	28.0	0	0
10/04/2025	BlueNet_Medium_AR	05:30:00	26	369	99.0	11	11.0	0	0
10/04/2025	BlueNet_Medium_AR	05:45:00	103	355	99.0	41	41.0	1	0
10/04/2025	BlueNet_Medium_AR	06:00:00	88	346	99.0	34	34.0	1	0
10/04/2025	BlueNet_Medium_AR	06:15:00	107	345	99.0	41	41.0	1	0
10/04/2025	BlueNet_Medium_AR	06:30:00	90	393	99.0	39	39.0	0	0
10/04/2025	BlueNet_Medium_AR	06:45:00	95	409	98.8	43	43.0	0	0
10/04/2025	BlueNet_Medium_AR	07:00:00	81	351	97.0	32	32.0	0	0
10/04/2025	BlueNet_Medium_AR	07:15:00	120	352	97.9	47	47.0	1	0
10/04/2025	BlueNet_Medium_AR	07:30:00	150	369	98.9	62	62.0	0	0
10/04/2025	BlueNet_Medium_AR	07:45:00	121	363	98.4	49	49.0	1	1
10/04/2025	BlueNet_Medium_AR	08:00:00	163	356	96.6	64	64.0	1	0
10/04/2025	BlueNet_Medium_AR	08:15:00	130	328	99.0	47	47.0	1	0
10/04/2025	BlueNet_Medium_AR	08:30:00	153	339	96.2	58	58.0	1	1
10/04/2025	BlueNet_Medium_AR	08:45:00	196	377	99.0	82	82.0	1	1
10/04/2025	BlueNet_Medium_AR	09:00:00	148	353	95.1	58	58.0	1	0
10/04/2025	BlueNet_Medium_AR	09:15:00	172	409	99.0	78	78.0	1	0
10/04/2025	BlueNet_Medium_AR	09:30:00	176	408	98.2	80	80.0	1	1
10/04/2025	BlueNet_Medium_AR	09:45:00	180	337	97.6	67	67.0	2	0
10/04/2025	BlueNet_Medium_AR	10:00:00	190	393	97.3	83	83.0	0	1
10/04/2025	BlueNet_Medium_AR	10:15:00	184	356	99.0	73	73.0	1	1
10/04/2025	BlueNet_Medium_AR	10:30:00	151	363	99.0	61	61.0	0	0
10/04/2025	BlueNet_Medium_AR	10:45:00	170	377	99.0	71	71.0	1	1
10/04/2025	BlueNet_Medium_AR	11:00:00	199	385	98.4	85	85.0	0	1
10/04/2025	BlueNet_Medium_AR	11:15:00	204	341	99.0	77	77.0	1	1
10/04/2025	BlueNet_Medium_AR	11:30:00	165	414	99.0	76	76.0	1	0
10/04/2025	BlueNet_Medium_AR	11:45:00	213	366	99.0	87	87.0	1	0
10/04/2025	BlueNet_Medium_AR	12:00:00	173	310	98.6	60	60.0	1	1
10/04/2025	BlueNet_Medium_AR	12:15:00	195	353	99.0	76	76.0	2	1
10/04/2025	BlueNet_Medium_AR	12:30:00	191	412	99.0	87	87.0	1	1
10/04/2025	BlueNet_Medium_AR	12:45:00	159	345	96.0	61	61.0	1	0
10/04/2025	BlueNet_Medium_AR	13:00:00	176	417	99.0	82	82.0	0	1
10/04/2025	BlueNet_Medium_AR	13:15:00	125	363	99.0	50	50.0	0	0
10/04/2025	BlueNet_Medium_AR	13:30:00	169	359	99.0	67	67.0	2	1
10/04/2025	BlueNet_Medium_AR	13:45:00	212	333	99.0	78	78.0	1	1
10/04/2025	BlueNet_Medium_AR	14:00:00	122	375	99.0	51	51.0	1	1
10/04/2025	BlueNet_Medium_AR	14:15:00	148	351	99.0	58	58.0	0	0
10/04/2025	BlueNet_Medium_AR	14:30:00	156	359	99.0	62	62.0	0	0
10/04/2025	BlueNet_Medium_AR	14:45:00	106	354	96.2	42	42.0	1	0
10/04/2025	BlueNet_Medium_AR	15:00:00	106	381	99.0	45	45.0	1	1
10/04/2025	BlueNet_Medium_AR	15:15:00	215	354	99.0	85	85.0	1	1
10/04/2025	BlueNet_Medium_AR	15:30:00	170	300	99.0	57	57.0	2	1
10/04/2025	BlueNet_Medium_AR	15:45:00	177	338	96.7	66	66.0	1	0
10/04/2025	BlueNet_Medium_AR	16:00:00	154	327	98.8	56	56.0	1	1
10/04/2025	BlueNet_Medium_AR	16:15:00	156	397	99.0	69	69.0	1	1
10/04/2025	BlueNet_Medium_AR	16:30:00	126	374	98.0	52	52.0	1	1
10/04/2025	BlueNet_Medium_AR	16:45:00	158	361	99.0	63	63.0	0	1
10/04/2025	BlueNet_Medium_AR	17:00:00	164	355	95.5	65	65.0	1	0
10/04/2025	BlueNet_Medium_AR	17:15:00	100	324	98.3	36	36.0	0	1
10/04/2025	BlueNet_Medium_AR	17:30:00	106	354	98.9	42	42.0	1	0
10/04/2025	BlueNet_Medium_AR	17:45:00	92	383	99.0	39	39.0	0	0
10/04/2025	BlueNet_Medium_AR	18:00:00	100	380	99.0	42	42.0	0	0
10/04/2025	BlueNet_Medium_AR	18:15:00	118	370	99.0	49	49.0	1	1
10/04/2025	BlueNet_Medium_AR	18:30:00	86	325	92.1	31	31.0	0	0
10/04/2025	BlueNet_Medium_AR	18:45:00	37	341	99.0	14	14.0	0	0
10/04/2025	BlueNet_Medium_AR	19:00:00	108	369	99.0	44	44.0	1	1
10/04/2025	BlueNet_Medium_AR	19:15:00	54	331	99.0	20	20.0	0	0
10/04/2025	BlueNet_Medium_AR	19:30:00	82	378	99.0	34	34.0	0	0
10/04/2025	BlueNet_Medium_AR	19:45:00	79	326	99.0	29	29.0	0	0
10/04/2025	BlueNet_Medium_AR	20:00:00	49	332	97.2	18	18.0	0	0
10/04/2025	BlueNet_Medium_AR	20:15:00	30	326	97.3	11	11.0	0	0
10/04/2025	BlueNet_Medium_AR	20:30:00	38	347	99.0	15	15.0	0	0
10/04/2025	BlueNet_Medium_AR	20:45:00	92	321	99.0	33	33.0	0	0
10/04/2025	BlueNet_Medium_AR	21:00:00	19	347	97.8	7	7.0	0	0
10/04/2025	BlueNet_Medium_AR	21:15:00	19	337	99.0	7	7.0	0	0
10/04/2025	BlueNet_Medium_AR	21:30:00	41	342	99.0	16	16.0	0	0
10/04/2025	BlueNet_Medium_AR	21:45:00	27	376	94.0	11	11.0	0	0
10/04/2025	BlueNet_Medium_AR	22:00:00	19	359	99.0	8	8.0	0	0
10/04/2025	BlueNet_Medium_AR	22:15:00	19	376	99.0	8	8.0	0	0
10/04/2025	BlueNet_Medium_AR	22:30:00	24	415	99.0	11	11.0	0	0
10/04/2025	BlueNet_Medium_AR	22:45:00	19	317	99.0	7	7.0	0	0
10/04/2025	BlueNet_Medium_AR	23:00:00	59	346	99.0	23	23.0	0	0
10/04/2025	BlueNet_Medium_AR	23:15:00	19	334	99.0	7	7.0	0	0
10/04/2025	BlueNet_Medium_AR	23:30:00	19	342	97.6	7	7.0	0	0
10/04/2025	BlueNet_Medium_AR	23:45:00	55	369	97.3	23	23.0	0	0
10/04/2025	BlueNet_Install_EN	00:00:00	34	320	99.0	12	12.0	0	0
10/04/2025	BlueNet_Install_EN	00:15:00	67	376	93.9	28	28.0	0	0
10/04/2025	BlueNet_Install_EN	00:30:00	39	368	99.0	16	16.0	0	0
10/04/2025	BlueNet_Install_EN	00:45:00	44	340	99.0	17	17.0	0	0
10/04/2025	BlueNet_Install_EN	01:00:00	35	369	99.0	14	14.0	0	0
10/04/2025	BlueNet_Install_EN	01:15:00	57	324	99.0	21	21.0	0	0
10/04/2025	BlueNet_Install_EN	01:30:00	51	441	97.9	25	25.0	0	0
10/04/2025	BlueNet_Install_EN	01:45:00	25	392	99.0	11	11.0	0	0
10/04/2025	BlueNet_Install_EN	02:00:00	74	375	99.0	31	31.0	0	0
10/04/2025	BlueNet_Install_EN	02:15:00	74	361	99.0	30	30.0	0	0
10/04/2025	BlueNet_Install_EN	02:30:00	35	344	97.2	13	13.0	0	0
10/04/2025	BlueNet_Install_EN	02:45:00	25	327	99.0	9	9.0	0	0
10/04/2025	BlueNet_Install_EN	03:00:00	67	357	99.0	27	27.0	0	0
10/04/2025	BlueNet_Install_EN	03:15:00	76	338	99.0	29	29.0	1	0
10/04/2025	BlueNet_Install_EN	03:30:00	53	339	99.0	20	20.0	0	0
10/04/2025	BlueNet_Install_EN	03:45:00	82	324	96.5	30	30.0	1	0
10/04/2025	BlueNet_Install_EN	04:00:00	122	366	96.6	50	50.0	1	0
10/04/2025	BlueNet_Install_EN	04:15:00	178	350	99.0	69	69.0	1	1
10/04/2025	BlueNet_Install_EN	04:30:00	100	373	99.0	41	41.0	0	0
10/04/2025	BlueNet_Install_EN	04:45:00	114	371	96.6	47	47.0	1	0
10/04/2025	BlueNet_Install_EN	05:00:00	78	365	99.0	32	32.0	0	0
10/04/2025	BlueNet_Install_EN	05:15:00	97	426	99.0	46	46.0	1	0
10/04/2025	BlueNet_Install_EN	05:30:00	118	380	99.0	50	50.0	1	0
10/04/2025	BlueNet_Install_EN	05:45:00	175	328	99.0	64	64.0	1	1
10/04/2025	BlueNet_Install_EN	06:00:00	169	371	99.0	70	70.0	1	1
10/04/2025	BlueNet_Install_EN	06:15:00	218	358	95.8	87	87.0	1	0
10/04/2025	BlueNet_Install_EN	06:30:00	96	326	99.0	35	35.0	1	1
10/04/2025	BlueNet_Install_EN	06:45:00	110	324	99.0	40	40.0	1	0
10/04/2025	BlueNet_Install_EN	07:00:00	208	371	99.0	86	86.0	1	1
10/04/2025	BlueNet_Install_EN	07:15:00	228	377	99.0	96	96.0	1	1
10/04/2025	BlueNet_Install_EN	07:30:00	182	333	99.0	67	67.0	2	1
10/04/2025	BlueNet_Install_EN	07:45:00	25	384	97.5	11	11.0	0	0
10/04/2025	BlueNet_Install_EN	08:00:00	166	367	98.4	68	68.0	1	1
10/04/2025	BlueNet_Install_EN	08:15:00	213	389	94.7	92	92.0	1	1
10/04/2025	BlueNet_Install_EN	08:30:00	173	387	97.1	74	74.0	1	1
10/04/2025	BlueNet_Install_EN	08:45:00	219	356	99.0	87	87.0	2	0
10/04/2025	BlueNet_Install_EN	09:00:00	289	400	99.0	128	128.0	1	1
10/04/2025	BlueNet_Install_EN	09:15:00	276	331	99.0	102	102.0	1	0
10/04/2025	BlueNet_Install_EN	09:30:00	258	419	97.6	120	120.0	1	0
10/04/2025	BlueNet_Install_EN	09:45:00	229	338	94.7	86	86.0	2	1
10/04/2025	BlueNet_Install_EN	10:00:00	217	358	99.0	86	86.0	2	1
10/04/2025	BlueNet_Install_EN	10:15:00	267	345	99.0	102	102.0	1	0
10/04/2025	BlueNet_Install_EN	10:30:00	243	350	96.8	94	94.0	1	1
10/04/2025	BlueNet_Install_EN	10:45:00	247	433	98.4	119	119.0	2	1
10/04/2025	BlueNet_Install_EN	11:00:00	188	348	99.0	73	73.0	1	1
10/04/2025	BlueNet_Install_EN	11:15:00	221	381	99.0	94	94.0	1	1
10/04/2025	BlueNet_Install_EN	11:30:00	278	354	95.4	109	109.0	3	1
10/04/2025	BlueNet_Install_EN	11:45:00	209	383	99.0	89	89.0	2	0
10/04/2025	BlueNet_Install_EN	12:00:00	260	346	99.0	100	100.0	3	1
10/04/2025	BlueNet_Install_EN	12:15:00	266	366	99.0	108	108.0	2	0
10/04/2025	BlueNet_Install_EN	12:30:00	267	375	99.0	111	111.0	1	0
10/04/2025	BlueNet_Install_EN	12:45:00	269	341	99.0	102	102.0	2	2
10/04/2025	BlueNet_Install_EN	13:00:00	270	428	99.0	128	128.0	1	2
10/04/2025	BlueNet_Install_EN	13:15:00	221	377	99.0	93	93.0	1	1
10/04/2025	BlueNet_Install_EN	13:30:00	187	354	99.0	74	74.0	1	1
10/04/2025	BlueNet_Install_EN	13:45:00	206	342	99.0	78	78.0	2	1
10/04/2025	BlueNet_Install_EN	14:00:00	263	362	99.0	106	106.0	2	0
10/04/2025	BlueNet_Install_EN	14:15:00	186	329	99.0	68	68.0	1	0
10/04/2025	BlueNet_Install_EN	14:30:00	188	404	98.6	84	84.0	1	0
10/04/2025	BlueNet_Install_EN	14:45:00	183	370	99.0	75	75.0	2	1
10/04/2025	BlueNet_Install_EN	15:00:00	148	357	99.0	59	59.0	1	0
10/04/2025	BlueNet_Install_EN	15:15:00	169	386	99.0	72	72.0	1	1
10/04/2025	BlueNet_Install_EN	15:30:00	244	341	98.7	92	92.0	1	1
10/04/2025	BlueNet_Install_EN	15:45:00	173	331	99.0	64	64.0	1	1
10/04/2025	BlueNet_Install_EN	16:00:00	128	356	97.2	51	51.0	1	1
10/04/2025	BlueNet_Install_EN	16:15:00	168	363	99.0	68	68.0	2	0
10/04/2025	BlueNet_Install_EN	16:30:00	200	373	96.8	83	83.0	1	1
10/04/2025	BlueNet_Install_EN	16:45:00	105	323	98.7	38	38.0	1	0
10/04/2025	BlueNet_Install_EN	17:00:00	203	348	99.0	78	78.0	1	1
10/04/2025	BlueNet_Install_EN	17:15:00	106	300	99.0	35	35.0	1	0
10/04/2025	BlueNet_Install_EN	17:30:00	138	330	94.8	51	51.0	0	0
10/04/2025	BlueNet_Install_EN	17:45:00	130	377	99.0	54	54.0	1	0
10/04/2025	BlueNet_Install_EN	18:00:00	117	384	96.8	50	50.0	0	0
10/04/2025	BlueNet_Install_EN	18:15:00	128	331	97.1	47	47.0	1	1
10/04/2025	BlueNet_Install_EN	18:30:00	152	351	96.1	59	59.0	1	1
10/04/2025	BlueNet_Install_EN	18:45:00	114	360	98.3	46	46.0	1	0
10/04/2025	BlueNet_Install_EN	19:00:00	86	386	97.4	37	37.0	1	0
10/04/2025	BlueNet_Install_EN	19:15:00	119	398	97.6	53	53.0	0	1
10/04/2025	BlueNet_Install_EN	19:30:00	102	363	92.5	41	41.0	0	0
10/04/2025	BlueNet_Install_EN	19:45:00	63	353	99.0	25	25.0	0	0
10/04/2025	BlueNet_Install_EN	20:00:00	83	323	99.0	30	30.0	0	0
10/04/2025	BlueNet_Install_EN	20:15:00	47	362	99.0	19	19.0	0	0
10/04/2025	BlueNet_Install_EN	20:30:00	37	411	99.0	17	17.0	0	0
10/04/2025	BlueNet_Install_EN	20:45:00	94	392	98.6	41	41.0	0	0
10/04/2025	BlueNet_Install_EN	21:00:00	75	364	96.0	30	30.0	1	0
10/04/2025	BlueNet_Install_EN	21:15:00	82	367	99.0	33	33.0	0	0
10/04/2025	BlueNet_Install_EN	21:30:00	72	342	99.0	27	27.0	0	0
10/04/2025	BlueNet_Install_EN	21:45:00	25	351	99.0	10	10.0	0	0
10/04/2025	BlueNet_Install_EN	22:00:00	78	363	99.0	31	31.0	0	0
10/04/2025	BlueNet_Install_EN	22:15:00	25	363	99.0	10	10.0	0	0
10/04/2025	BlueNet_Install_EN	22:30:00	69	385	99.0	30	30.0	1	0
10/04/2025	BlueNet_Install_EN	22:45:00	26	384	94.0	11	11.0	0	0
10/04/2025	BlueNet_Install_EN	23:00:00	41	373	99.0	17	17.0	0	0
10/04/2025	BlueNet_Install_EN	23:15:00	40	335	99.0	15	15.0	0	0
10/04/2025	BlueNet_Install_EN	23:30:00	57	335	94.5	21	21.0	1	0
10/04/2025	BlueNet_Install_EN	23:45:00	25	337	99.0	9	9.0	0	0
10/04/2025	FiberLink_Support_AR	00:00:00	20	380	99.0	8	8.0	0	0
10/04/2025	FiberLink_Support_AR	00:15:00	20	360	93.3	8	8.0	0	0
10/04/2025	FiberLink_Support_AR	00:30:00	20	322	99.0	7	7.0	0	0
10/04/2025	FiberLink_Support_AR	00:45:00	20	393	95.5	9	9.0	0	0
10/04/2025	FiberLink_Support_AR	01:00:00	25	356	97.7	10	10.0	0	0
10/04/2025	FiberLink_Support_AR	01:15:00	20	337	96.0	7	7.0	0	0
10/04/2025	FiberLink_Support_AR	01:30:00	73	310	97.6	25	25.0	1	0
10/04/2025	FiberLink_Support_AR	01:45:00	51	331	99.0	19	19.0	0	0
10/04/2025	FiberLink_Support_AR	02:00:00	57	370	97.0	23	23.0	0	0
10/04/2025	FiberLink_Support_AR	02:15:00	27	350	99.0	10	10.0	0	0
10/04/2025	FiberLink_Support_AR	02:30:00	31	384	99.0	13	13.0	0	0
10/04/2025	FiberLink_Support_AR	02:45:00	56	400	98.3	25	25.0	0	0
10/04/2025	FiberLink_Support_AR	03:00:00	20	306	98.5	7	7.0	0	0
10/04/2025	FiberLink_Support_AR	03:15:00	37	334	99.0	14	14.0	0	0
10/04/2025	FiberLink_Support_AR	03:30:00	20	363	97.0	8	8.0	0	0
10/04/2025	FiberLink_Support_AR	03:45:00	68	397	96.4	30	30.0	1	0
10/04/2025	FiberLink_Support_AR	04:00:00	31	339	99.0	12	12.0	0	0
10/04/2025	FiberLink_Support_AR	04:15:00	67	365	98.6	27	27.0	0	0
10/04/2025	FiberLink_Support_AR	04:30:00	50	332	99.0	18	18.0	0	0
10/04/2025	FiberLink_Support_AR	04:45:00	125	357	99.0	50	50.0	1	0
10/04/2025	FiberLink_Support_AR	05:00:00	156	363	99.0	63	63.0	1	0
10/04/2025	FiberLink_Support_AR	05:15:00	121	351	99.0	47	47.0	1	1
10/04/2025	FiberLink_Support_AR	05:30:00	129	400	99.0	57	57.0	1	1
10/04/2025	FiberLink_Support_AR	05:45:00	104	389	99.0	45	45.0	1	1
10/04/2025	FiberLink_Support_AR	06:00:00	92	352	97.9	36	36.0	1	0
10/04/2025	FiberLink_Support_AR	06:15:00	59	353	99.0	23	23.0	0	0
10/04/2025	FiberLink_Support_AR	06:30:00	129	379	99.0	54	54.0	1	1
10/04/2025	FiberLink_Support_AR	06:45:00	120	361	99.0	48	48.0	1	0
10/04/2025	FiberLink_Support_AR	07:00:00	142	360	97.5	57	57.0	1	0
10/04/2025	FiberLink_Support_AR	07:15:00	119	342	99.0	45	45.0	0	1
