Date	Split/Skill	Time	CALLSOFFERED	AHT	SLA %	Sch	Needed	Aban Calls	Held Calls
10/06/2025	BlueNet_Medium_AR	05:15:00	67	328	99.0	24	24.0	0	0
10/06/2025	BlueNet_Medium_AR	05:30:00	71	302	93.7	24	24.0	0	0
10/06/2025	BlueNet_Medium_AR	05:45:00	57	385	95.4	24	24.0	0	0
10/06/2025	BlueNet_Medium_AR	06:00:00	62	364	99.0	25	25.0	1	0
10/06/2025	BlueNet_Medium_AR	06:15:00	72	349	98.7	28	28.0	0	0
10/06/2025	BlueNet_Medium_AR	06:30:00	78	311	96.7	27	27.0	0	0
10/06/2025	BlueNet_Medium_AR	06:45:00	73	330	99.0	27	27.0	0	0
10/06/2025	BlueNet_Medium_AR	07:00:00	37	315	98.0	13	13.0	0	0
10/06/2025	BlueNet_Medium_AR	07:15:00	106	396	96.4	47	47.0	1	1
10/06/2025	BlueNet_Medium_AR	07:30:00	76	375	99.0	32	32.0	1	0
10/06/2025	BlueNet_Medium_AR	07:45:00	66	327	97.6	24	24.0	0	0
10/06/2025	BlueNet_Medium_AR	08:00:00	84	400	97.2	37	37.0	1	0
10/06/2025	BlueNet_Medium_AR	08:15:00	95	341	99.0	36	36.0	1	0
10/06/2025	BlueNet_Medium_AR	08:30:00	85	368	98.3	35	35.0	1	0
10/06/2025	BlueNet_Medium_AR	08:45:00	89	368	94.6	36	36.0	0	0
10/06/2025	BlueNet_Medium_AR	09:00:00	96	357	99.0	38	38.0	1	0
10/06/2025	BlueNet_Medium_AR	09:15:00	110	352	99.0	43	43.0	0	0
10/06/2025	BlueNet_Medium_AR	09:30:00	92	360	99.0	37	37.0	0	0
10/06/2025	BlueNet_Medium_AR	09:45:00	114	353	99.0	45	45.0	0	1
10/06/2025	BlueNet_Medium_AR	10:00:00	86	366	98.9	35	35.0	0	0
10/06/2025	BlueNet_Medium_AR	10:15:00	146	367	94.5	60	60.0	1	0
10/06/2025	BlueNet_Medium_AR	10:30:00	131	346	99.0	50	50.0	1	0
10/06/2025	BlueNet_Medium_AR	10:45:00	109	387	99.0	47	47.0	1	1
10/06/2025	BlueNet_Medium_AR	11:00:00	121	339	99.0	46	46.0	1	0
10/06/2025	BlueNet_Medium_AR	11:15:00	95	369	99.0	39	39.0	1	0
10/06/2025	BlueNet_Medium_AR	11:30:00	126	351	99.0	49	49.0	1	0
10/06/2025	BlueNet_Medium_AR	11:45:00	131	338	99.0	49	49.0	1	1
10/06/2025	BlueNet_Medium_AR	12:00:00	121	353	99.0	47	47.0	1	0
10/06/2025	BlueNet_Medium_AR	12:15:00	132	343	99.0	50	50.0	0	1
10/06/2025	BlueNet_Medium_AR	12:30:00	116	376	99.0	48	48.0	1	0
10/06/2025	BlueNet_Medium_AR	12:45:00	114	357	99.0	45	45.0	0	0
10/06/2025	BlueNet_Medium_AR	13:00:00	103	394	99.0	45	45.0	1	0
10/06/2025	BlueNet_Medium_AR	13:15:00	124	336	94.9	46	46.0	1	1
10/06/2025	BlueNet_Medium_AR	13:30:00	98	305	99.0	33	33.0	0	0
10/06/2025	BlueNet_Medium_AR	13:45:00	119	369	99.0	49	49.0	1	1
10/06/2025	BlueNet_Medium_AR	14:00:00	115	403	99.0	51	51.0	1	0
10/06/2025	BlueNet_Medium_AR	14:15:00	131	372	99.0	54	54.0	1	1
10/06/2025	BlueNet_Medium_AR	14:30:00	116	336	99.0	43	43.0	0	0
10/06/2025	BlueNet_Medium_AR	14:45:00	73	334	99.0	27	27.0	0	0
10/06/2025	BlueNet_Medium_AR	15:00:00	90	410	96.8	41	41.0	1	0
10/06/2025	BlueNet_Medium_AR	15:15:00	87	350	95.9	34	34.0	1	0
10/06/2025	BlueNet_Medium_AR	15:30:00	83	334	99.0	31	31.0	0	0
10/06/2025	BlueNet_Medium_AR	15:45:00	110	389	99.0	48	48.0	1	1
10/06/2025	BlueNet_Medium_AR	16:00:00	52	356	99.0	21	21.0	0	0
10/06/2025	BlueNet_Medium_AR	16:15:00	112	309	97.2	38	38.0	1	1
10/06/2025	BlueNet_Medium_AR	16:30:00	102	412	99.0	47	47.0	1	0
10/06/2025	BlueNet_Medium_AR	16:45:00	84	374	98.8	35	35.0	1	0
10/06/2025	BlueNet_Medium_AR	17:00:00	84	322	99.0	30	30.0	0	0
10/06/2025	BlueNet_Medium_AR	17:15:00	76	394	98.3	33	33.0	1	0
10/06/2025	BlueNet_Medium_AR	17:30:00	74	333	97.1	27	27.0	1	0
10/06/2025	BlueNet_Medium_AR	17:45:00	87	332	99.0	32	32.0	0	0
10/06/2025	BlueNet_Medium_AR	18:00:00	60	337	99.0	22	22.0	0	0
10/06/2025	BlueNet_Medium_AR	18:15:00	71	408	98.4	32	32.0	0	0
10/06/2025	BlueNet_Medium_AR	18:30:00	42	411	99.0	19	19.0	0	0
10/06/2025	BlueNet_Medium_AR	18:45:00	63	346	98.9	24	24.0	1	0
10/06/2025	BlueNet_Medium_AR	19:00:00	46	402	98.8	21	21.0	0	0
10/06/2025	BlueNet_Medium_AR	19:15:00	55	302	99.0	18	18.0	0	0
10/06/2025	BlueNet_Medium_AR	19:30:00	29	382	95.0	12	12.0	0	0
10/06/2025	BlueNet_Medium_AR	19:45:00	49	394	99.0	21	21.0	0	0
10/06/2025	BlueNet_Medium_AR	20:00:00	37	397	96.8	16	16.0	0	0
10/06/2025	BlueNet_Medium_AR	20:15:00	62	361	99.0	25	25.0	0	0
10/06/2025	BlueNet_Medium_AR	20:30:00	37	374	99.0	15	15.0	0	0
10/06/2025	BlueNet_Medium_AR	20:45:00	38	342	99.0	14	14.0	0	0
10/06/2025	BlueNet_Medium_AR	21:00:00	19	360	99.0	8	8.0	0	0
10/06/2025	BlueNet_Medium_AR	21:15:00	30	355	99.0	12	12.0	0	0
10/06/2025	BlueNet_Medium_AR	21:30:00	31	354	99.0	12	12.0	0	0
10/06/2025	BlueNet_Medium_AR	21:45:00	14	388	99.0	6	6.0	0	0
10/06/2025	BlueNet_Medium_AR	22:00:00	12	365	98.2	5	5.0	0	0
10/06/2025	BlueNet_Medium_AR	22:15:00	12	402	99.0	5	5.0	0	0
10/06/2025	BlueNet_Medium_AR	22:30:00	14	366	99.0	6	6.0	0	0
10/06/2025	BlueNet_Medium_AR	22:45:00	12	414	99.0	6	6.0	0	0
10/06/2025	BlueNet_Medium_AR	23:00:00	19	390	97.8	8	8.0	0	0
10/06/2025	BlueNet_Medium_AR	23:15:00	12	357	99.0	5	5.0	0	0
10/06/2025	BlueNet_Medium_AR	23:30:00	12	364	97.9	5	5.0	0	0
10/06/2025	BlueNet_Medium_AR	23:45:00	12	339	93.1	5	5.0	0	0
10/06/2025	BlueNet_Install_EN	00:00:00	24	380	99.0	10	10.0	0	0
10/06/2025	BlueNet_Install_EN	00:15:00	24	370	99.0	10	10.0	0	0
10/06/2025	BlueNet_Install_EN	00:30:00	24	405	99.0	11	11.0	0	0
10/06/2025	BlueNet_Install_EN	00:45:00	55	312	99.0	19	19.0	0	0
10/06/2025	BlueNet_Install_EN	01:00:00	24	348	99.0	9	9.0	0	0
10/06/2025	BlueNet_Install_EN	01:15:00	24	326	99.0	9	9.0	0	0
10/06/2025	BlueNet_Install_EN	01:30:00	24	406	99.0	11	11.0	0	0
10/06/2025	BlueNet_Install_EN	01:45:00	24	391	99.0	10	10.0	0	0
10/06/2025	BlueNet_Install_EN	02:00:00	24	365	99.0	10	10.0	0	0
10/06/2025	BlueNet_Install_EN	02:15:00	24	365	96.4	10	10.0	0	0
10/06/2025	BlueNet_Install_EN	02:30:00	53	331	97.6	19	19.0	1	0
10/06/2025	BlueNet_Install_EN	02:45:00	24	364	99.0	10	10.0	0	0
10/06/2025	BlueNet_Install_EN	03:00:00	24	330	99.0	9	9.0	0	0
10/06/2025	BlueNet_Install_EN	03:15:00	42	403	99.0	19	19.0	0	0
10/06/2025	BlueNet_Install_EN	03:30:00	24	376	99.0	10	10.0	0	0
10/06/2025	BlueNet_Install_EN	03:45:00	24	392	97.2	10	10.0	0	0
10/06/2025	BlueNet_Install_EN	04:00:00	41	332	99.0	15	15.0	0	0
10/06/2025	BlueNet_Install_EN	04:15:00	142	367	99.0	58	58.0	1	1
10/06/2025	BlueNet_Install_EN	04:30:00	124	330	98.2	45	45.0	1	1
10/06/2025	BlueNet_Install_EN	04:45:00	99	342	99.0	38	38.0	1	0
10/06/2025	BlueNet_Install_EN	05:00:00	135	395	92.6	59	59.0	1	0
10/06/2025	BlueNet_Install_EN	05:15:00	143	356	99.0	57	57.0	1	0
10/06/2025	BlueNet_Install_EN	05:30:00	64	349	99.0	25	25.0	1	0
10/06/2025	BlueNet_Install_EN	05:45:00	74	370	99.0	30	30.0	1	0
10/06/2025	BlueNet_Install_EN	06:00:00	108	408	99.0	49	49.0	0	0
10/06/2025	BlueNet_Install_EN	06:15:00	132	373	99.0	55	55.0	0	1
10/06/2025	BlueNet_Install_EN	06:30:00	89	380	95.5	38	38.0	1	0
10/06/2025	BlueNet_Install_EN	06:45:00	174	354	99.0	68	68.0	1	0
10/06/2025	BlueNet_Install_EN	07:00:00	170	356	99.0	67	67.0	1	1
10/06/2025	BlueNet_Install_EN	07:15:00	205	303	99.0	69	69.0	2	1
10/06/2025	BlueNet_Install_EN	07:30:00	149	320	99.0	53	53.0	1	1
10/06/2025	BlueNet_Install_EN	07:45:00	145	406	99.0	65	65.0	0	1
10/06/2025	BlueNet_Install_EN	08:00:00	265	373	99.0	110	110.0	2	1
10/06/2025	BlueNet_Install_EN	08:15:00	166	377	99.0	70	70.0	1	0
10/06/2025	BlueNet_Install_EN	08:30:00	173	350	99.0	67	67.0	0	1
10/06/2025	BlueNet_Install_EN	08:45:00	181	361	96.6	73	73.0	2	1
10/06/2025	BlueNet_Install_EN	09:00:00	237	374	99.0	98	98.0	2	1
10/06/2025	BlueNet_Install_EN	09:15:00	242	394	99.0	106	106.0	1	1
10/06/2025	BlueNet_Install_EN	09:30:00	206	389	98.2	89	89.0	1	1
10/06/2025	BlueNet_Install_EN	09:45:00	262	358	99.0	104	104.0	1	1
10/06/2025	BlueNet_Install_EN	10:00:00	313	380	99.0	132	132.0	3	1
10/06/2025	BlueNet_Install_EN	10:15:00	206	362	99.0	83	83.0	1	0
10/06/2025	BlueNet_Install_EN	10:30:00	165	371	99.0	68	68.0	1	0
10/06/2025	BlueNet_Install_EN	10:45:00	227	388	99.0	98	98.0	1	1
10/06/2025	BlueNet_Install_EN	11:00:00	249	380	97.7	105	105.0	1	1
10/06/2025	BlueNet_Install_EN	11:15:00	252	348	98.2	97	97.0	3	1
10/06/2025	BlueNet_Install_EN	11:30:00	207	376	99.0	86	86.0	2	1
10/06/2025	BlueNet_Install_EN	11:45:00	231	409	96.2	105	105.0	1	0
10/06/2025	BlueNet_Install_EN	12:00:00	257	322	97.2	92	92.0	2	1
10/06/2025	BlueNet_Install_EN	12:15:00	206	360	93.2	82	82.0	1	0
10/06/2025	BlueNet_Install_EN	12:30:00	262	335	99.0	98	98.0	2	1
10/06/2025	BlueNet_Install_EN	12:45:00	194	363	99.0	78	78.0	2	1
10/06/2025	BlueNet_Install_EN	13:00:00	263	378	95.2	110	110.0	1	0
10/06/2025	BlueNet_Install_EN	13:15:00	224	344	95.6	86	86.0	2	1
10/06/2025	BlueNet_Install_EN	13:30:00	306	336	99.0	114	114.0	2	1
10/06/2025	BlueNet_Install_EN	13:45:00	217	399	99.0	96	96.0	2	1
10/06/2025	BlueNet_Install_EN	14:00:00	258	370	99.0	106	106.0	1	1
10/06/2025	BlueNet_Install_EN	14:15:00	220	386	97.8	94	94.0	2	1
10/06/2025	BlueNet_Install_EN	14:30:00	257	381	98.1	109	109.0	2	1
10/06/2025	BlueNet_Install_EN	14:45:00	264	338	99.0	99	99.0	1	1
10/06/2025	BlueNet_Install_EN	15:00:00	215	385	99.0	92	92.0	1	0
10/06/2025	BlueNet_Install_EN	15:15:00	205	346	99.0	79	79.0	2	1
10/06/2025	BlueNet_Install_EN	15:30:00	238	342	97.0	90	90.0	2	1
10/06/2025	BlueNet_Install_EN	15:45:00	222	385	99.0	95	95.0	1	1
10/06/2025	BlueNet_Install_EN	16:00:00	126	324	97.1	45	45.0	1	0
10/06/2025	BlueNet_Install_EN	16:15:00	217	332	94.6	80	80.0	1	1
10/06/2025	BlueNet_Install_EN	16:30:00	241	348	99.0	93	93.0	1	1
10/06/2025	BlueNet_Install_EN	16:45:00	211	318	99.0	75	75.0	1	1
10/06/2025	BlueNet_Install_EN	17:00:00	145	361	99.0	58	58.0	0	0
10/06/2025	BlueNet_Install_EN	17:15:00	95	346	99.0	37	37.0	0	0
10/06/2025	BlueNet_Install_EN	17:30:00	113	366	97.7	46	46.0	1	0
10/06/2025	BlueNet_Install_EN	17:45:00	167	407	99.0	76	76.0	1	0
10/06/2025	BlueNet_Install_EN	18:00:00	66	329	99.0	24	24.0	0	0
10/06/2025	BlueNet_Install_EN	18:15:00	170	324	99.0	61	61.0	1	1
10/06/2025	BlueNet_Install_EN	18:30:00	182	348	99.0	70	70.0	2	0
10/06/2025	BlueNet_Install_EN	18:45:00	125	338	98.3	47	47.0	0	0
10/06/2025	BlueNet_Install_EN	19:00:00	141	359	99.0	56	56.0	1	0
10/06/2025	BlueNet_Install_EN	19:15:00	86	400	99.0	38	38.0	0	0
10/06/2025	BlueNet_Install_EN	19:30:00	87	404	99.0	39	39.0	1	0
10/06/2025	BlueNet_Install_EN	19:45:00	78	347	94.9	30	30.0	1	0
10/06/2025	BlueNet_Install_EN	20:00:00	62	336	99.0	23	23.0	0	0
10/06/2025	BlueNet_Install_EN	20:15:00	93	337	99.0	35	35.0	0	0
10/06/2025	BlueNet_Install_EN	20:30:00	111	368	99.0	45	45.0	0	0
10/06/2025	BlueNet_Install_EN	20:45:00	36	359	98.7	14	14.0	0	0
10/06/2025	BlueNet_Install_EN	21:00:00	52	361	99.0	21	21.0	0	0
10/06/2025	BlueNet_Install_EN	21:15:00	58	346	99.0	22	22.0	0	0
10/06/2025	BlueNet_Install_EN	21:30:00	37	364	99.0	15	15.0	0	0
10/06/2025	BlueNet_Install_EN	21:45:00	40	408	99.0	18	18.0	0	0
10/06/2025	BlueNet_Install_EN	22:00:00	24	392	99.0	10	10.0	0	0
10/06/2025	BlueNet_Install_EN	22:15:00	36	419	96.4	17	17.0	0	0
10/06/2025	BlueNet_Install_EN	22:30:00	38	362	99.0	15	15.0	0	0
10/06/2025	BlueNet_Install_EN	22:45:00	24	330	99.0	9	9.0	0	0
10/06/2025	BlueNet_Install_EN	23:00:00	47	307	96.4	16	16.0	0	0
10/06/2025	BlueNet_Install_EN	23:15:00	24	375	99.0	10	10.0	0	0
10/06/2025	BlueNet_Install_EN	23:30:00	24	324	99.0	9	9.0	0	0
10/06/2025	BlueNet_Install_EN	23:45:00	62	403	99.0	28	28.0	0	0
10/06/2025	FiberLink_Support_AR	00:00:00	18	394	96.6	8	8.0	0	0
10/06/2025	FiberLink_Support_AR	00:15:00	46	316	99.0	16	16.0	0	0
10/06/2025	FiberLink_Support_AR	00:30:00	35	374	99.0	15	15.0	0	0
10/06/2025	FiberLink_Support_AR	00:45:00	12	390	98.8	5	5.0	0	0
10/06/2025	FiberLink_Support_AR	01:00:00	31	350	99.0	12	12.0	0	0
10/06/2025	FiberLink_Support_AR	01:15:00	34	329	99.0	12	12.0	0	0
10/06/2025	FiberLink_Support_AR	01:30:00	28	435	97.8	14	14.0	0	0
10/06/2025	FiberLink_Support_AR	01:45:00	12	400	97.5	5	5.0	0	0
10/06/2025	FiberLink_Support_AR	02:00:00	40	367	94.3	16	16.0	0	0
10/06/2025	FiberLink_Support_AR	02:15:00	26	307	99.0	9	9.0	0	0
10/06/2025	FiberLink_Support_AR	02:30:00	12	350	99.0	5	5.0	0	0
10/06/2025	FiberLink_Support_AR	02:45:00	33	410	97.0	15	15.0	0	0
10/06/2025	FiberLink_Support_AR	03:00:00	49	394	99.0	21	21.0	0	0
10/06/2025	FiberLink_Support_AR	03:15:00	16	354	99.0	6	6.0	0	0
10/06/2025	FiberLink_Support_AR	03:30:00	18	348	99.0	7	7.0	0	0
10/06/2025	FiberLink_Support_AR	03:45:00	50	397	95.2	22	22.0	0	0
10/06/2025	FiberLink_Support_AR	04:00:00	47	355	99.0	19	19.0	0	0
10/06/2025	FiberLink_Support_AR	04:15:00	58	358	99.0	23	23.0	1	0
10/06/2025	FiberLink_Support_AR	04:30:00	48	372	98.2	20	20.0	0	0
10/06/2025	FiberLink_Support_AR	04:45:00	96	376	99.0	40	40.0	1	1
10/06/2025	FiberLink_Support_AR	05:00:00	47	333	94.8	17	17.0	0	0
10/06/2025	FiberLink_Support_AR	05:15:00	69	376	92.6	29	29.0	0	0
10/06/2025	FiberLink_Support_AR	05:30:00	52	336	96.4	19	19.0	0	0
10/06/2025	FiberLink_Support_AR	05:45:00	38	393	95.0	17	17.0	0	0
10/06/2025	FiberLink_Support_AR	06:00:00	65	352	99.0	25	25.0	0	0
10/06/2025	FiberLink_Support_AR	06:15:00	66	368	99.0	27	27.0	1	0
10/06/2025	FiberLink_Support_AR	06:30:00	108	300	95.2	36	36.0	1	1
10/06/2025	FiberLink_Support_AR	06:45:00	87	382	96.8	37	37.0	0	0
10/06/2025	FiberLink_Support_AR	07:00:00	68	385	96.2	29	29.0	1	0
10/06/2025	FiberLink_Support_AR	07:15:00	87	348	99.0	34	34.0	0	0
